Unnamed: 0,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
1409,1.0,1.0,1.0,1.0,1.0,clean1,2,RF,False,5
1410,1.0,1.0,1.0,1.0,1.0,clean1,3,RF,True,5
1411,1.0,1.0,1.0,1.0,1.0,clean1,3,RF,False,5
1412,1.0,1.0,1.0,1.0,1.0,clean1,4,RF,True,5
1413,1.0,1.0,1.0,1.0,1.0,clean1,4,RF,False,5
1414,1.0,1.0,1.0,1.0,1.0,clean1,5,RF,True,5
1415,1.0,1.0,1.0,1.0,1.0,clean1,5,RF,False,5
1416,1.0,1.0,1.0,1.0,1.0,clean1,0,RF,True,10
1417,1.0,1.0,1.0,1.0,1.0,clean1,0,RF,False,10
1418,1.0,1.0,1.0,1.0,1.0,clean1,1,RF,True,10
1419,1.0,1.0,1.0,1.0,1.0,clean1,1,RF,False,10
1420,1.0,1.0,1.0,1.0,1.0,clean1,2,RF,True,10
1421,1.0,1.0,1.0,1.0,1.0,clean1,2,RF,False,10
1422,1.0,1.0,1.0,1.0,1.0,clean1,3,RF,True,10
1423,1.0,1.0,1.0,1.0,1.0,clean1,3,RF,False,10
1424,1.0,1.0,1.0,1.0,1.0,clean1,4,RF,True,10
1425,1.0,1.0,1.0,1.0,1.0,clean1,4,RF,False,10
1426,1.0,1.0,1.0,1.0,1.0,clean1,5,RF,True,10
1427,1.0,1.0,1.0,1.0,1.0,clean1,5,RF,False,10
1428,1.0,1.0,1.0,1.0,1.0,clean1,0,RF,True,20
1429,1.0,1.0,1.0,1.0,1.0,clean1,0,RF,False,20
1430,1.0,1.0,1.0,1.0,1.0,clean1,1,RF,True,20
1431,1.0,1.0,1.0,1.0,1.0,clean1,1,RF,False,20
1432,1.0,1.0,1.0,1.0,1.0,clean1,2,RF,True,20
1433,1.0,1.0,1.0,1.0,1.0,clean1,2,RF,False,20
1434,1.0,1.0,1.0,1.0,1.0,clean1,3,RF,True,20
1435,1.0,1.0,1.0,1.0,1.0,clean1,3,RF,False,20
1436,1.0,1.0,1.0,1.0,1.0,clean1,4,RF,True,20
1437,1.0,1.0,1.0,1.0,1.0,clean1,4,RF,False,20
1438,1.0,1.0,1.0,1.0,1.0,clean1,5,RF,True,20
1439,1.0,1.0,1.0,1.0,1.0,clean1,5,RF,False,20
1440,0.6145686825489781,0.5370744554039382,0.4681160265093645,0.4443935055268637,0.5370744554039382,dna,0,KNN,True,1
1441,0.6145686825489781,0.5370744554039382,0.4681160265093645,0.4443935055268637,0.5370744554039382,dna,0,KNN,False,1
1442,0.6867501956171906,0.60806201085213,0.5236088553441012,0.4749694616522208,0.60806201085213,dna,1,KNN,True,1
1443,0.6867501956171906,0.60806201085213,0.5236088553441012,0.4749694616522208,0.60806201085213,dna,1,KNN,False,1
1444,0.6609990994227448,0.5907389755621495,0.509324230447936,0.4708413757135853,0.5907389755621495,dna,2,KNN,True,1
1445,0.6609990994227448,0.5907389755621495,0.509324230447936,0.4708413757135853,0.5907389755621495,dna,2,KNN,False,1
1446,0.6939685929833713,0.6057788476555138,0.509199073429887,0.445482573460145,0.6057788476555138,dna,3,KNN,True,1
1447,0.6939685929833713,0.6057788476555138,0.509199073429887,0.445482573460145,0.6057788476555138,dna,3,KNN,False,1
1448,0.6880183855553315,0.6077586087076046,0.5169542877869171,0.4626637847703905,0.6077586087076046,dna,4,KNN,True,1
1449,0.6880183855553315,0.6077586087076046,0.5169542877869171,0.4626637847703905,0.6077586087076046,dna,4,KNN,False,1
1450,0.6644518043532822,0.5800661091437703,0.5044392847619987,0.4601480229081308,0.5800661091437703,dna,5,KNN,True,1
1451,0.6644518043532822,0.5800661091437703,0.5044392847619987,0.4601480229081308,0.5800661091437703,dna,5,KNN,False,1
1452,0.8725678262624076,0.8632728548100861,0.8537450398124203,0.8483017286479114,0.8632728548100861,dna,0,KNN,True,5
1453,0.8753925877078587,0.8655570130032544,0.8564320301365977,0.8509125147565456,0.8655570130032544,dna,0,KNN,False,5
1454,0.8728749083428886,0.865111618696122,0.8548374321988641,0.8471653199766271,0.865111618696122,dna,1,KNN,True,5
1455,0.8785263997086658,0.8706233183254687,0.8611085404045535,0.854091395873958,0.8706233183254687,dna,1,KNN,False,5
1456,0.8706889169943357,0.8630303577380172,0.852584058201159,0.8462282711742356,0.8630303577380172,dna,2,KNN,True,5
1457,0.8713158762419846,0.8639018174330063,0.8532689037267776,0.8468026991810051,0.8639018174330063,dna,2,KNN,False,5
1458,0.8782242388153719,0.8690161544186781,0.8609222318597316,0.8553746316262026,0.8690161544186781,dna,3,KNN,True,5
1459,0.8848176454087785,0.8784008011944746,0.868384681851649,0.8611788171036296,0.8784008011944746,dna,3,KNN,False,5
1460,0.87601856271807,0.8697000196520367,0.858901478432727,0.8529848296076704,0.8697000196520367,dna,4,KNN,True,5
1461,0.879158280143502,0.8721827582996944,0.861961941764584,0.8562861769873333,0.8721827582996944,dna,4,KNN,False,5
