,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
196,1.0,1.0,1.0,1.0,1.0,clean2,2,RF,True,1
197,1.0,1.0,1.0,1.0,1.0,clean2,2,RF,False,1
198,1.0,1.0,1.0,1.0,1.0,clean2,3,RF,True,1
199,1.0,1.0,1.0,1.0,1.0,clean2,3,RF,False,1
200,1.0,1.0,1.0,1.0,1.0,clean2,4,RF,True,1
201,1.0,1.0,1.0,1.0,1.0,clean2,4,RF,False,1
202,1.0,1.0,1.0,1.0,1.0,clean2,5,RF,True,1
203,1.0,1.0,1.0,1.0,1.0,clean2,5,RF,False,1
204,1.0,1.0,1.0,1.0,1.0,clean2,0,RF,True,5
205,1.0,1.0,1.0,1.0,1.0,clean2,0,RF,False,5
206,1.0,1.0,1.0,1.0,1.0,clean2,1,RF,True,5
207,1.0,1.0,1.0,1.0,1.0,clean2,1,RF,False,5
208,1.0,1.0,1.0,1.0,1.0,clean2,2,RF,True,5
209,1.0,1.0,1.0,1.0,1.0,clean2,2,RF,False,5
210,1.0,1.0,1.0,1.0,1.0,clean2,3,RF,True,5
211,1.0,1.0,1.0,1.0,1.0,clean2,3,RF,False,5
212,1.0,1.0,1.0,1.0,1.0,clean2,4,RF,True,5
213,1.0,1.0,1.0,1.0,1.0,clean2,4,RF,False,5
214,1.0,1.0,1.0,1.0,1.0,clean2,5,RF,True,5
215,1.0,1.0,1.0,1.0,1.0,clean2,5,RF,False,5
216,1.0,1.0,1.0,1.0,1.0,clean2,0,RF,True,10
217,1.0,1.0,1.0,1.0,1.0,clean2,0,RF,False,10
218,1.0,1.0,1.0,1.0,1.0,clean2,1,RF,True,10
219,1.0,1.0,1.0,1.0,1.0,clean2,1,RF,False,10
220,1.0,1.0,1.0,1.0,1.0,clean2,2,RF,True,10
221,1.0,1.0,1.0,1.0,1.0,clean2,2,RF,False,10
222,1.0,1.0,1.0,1.0,1.0,clean2,3,RF,True,10
223,1.0,1.0,1.0,1.0,1.0,clean2,3,RF,False,10
224,1.0,1.0,1.0,1.0,1.0,clean2,4,RF,True,10
225,1.0,1.0,1.0,1.0,1.0,clean2,4,RF,False,10
226,1.0,1.0,1.0,1.0,1.0,clean2,5,RF,True,10
227,1.0,1.0,1.0,1.0,1.0,clean2,5,RF,False,10
228,1.0,1.0,1.0,1.0,1.0,clean2,0,RF,True,20
229,1.0,1.0,1.0,1.0,1.0,clean2,0,RF,False,20
230,1.0,1.0,1.0,1.0,1.0,clean2,1,RF,True,20
231,1.0,1.0,1.0,1.0,1.0,clean2,1,RF,False,20
232,1.0,1.0,1.0,1.0,1.0,clean2,2,RF,True,20
233,1.0,1.0,1.0,1.0,1.0,clean2,2,RF,False,20
234,1.0,1.0,1.0,1.0,1.0,clean2,3,RF,True,20
235,1.0,1.0,1.0,1.0,1.0,clean2,3,RF,False,20
236,1.0,1.0,1.0,1.0,1.0,clean2,4,RF,True,20
237,1.0,1.0,1.0,1.0,1.0,clean2,4,RF,False,20
238,1.0,1.0,1.0,1.0,1.0,clean2,5,RF,True,20
239,1.0,1.0,1.0,1.0,1.0,clean2,5,RF,False,20
240,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,KNN,True,1
241,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,KNN,False,1
242,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,KNN,True,1
243,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,KNN,False,1
244,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,KNN,True,1
245,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,KNN,False,1
246,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,KNN,True,1
247,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,KNN,False,1
248,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,KNN,True,1
249,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,KNN,False,1
250,0.6234096692111959,0.6495249723188865,0.16666666666666666,0.09499358151476252,0.6788990825688074,coil2000,5,KNN,True,1
251,0.6234096692111959,0.6495249723188865,0.16666666666666666,0.09499358151476252,0.6788990825688074,coil2000,5,KNN,False,1
252,0.9318066157760814,0.5448419505023279,0.1518987341772152,0.25,0.10909090909090909,coil2000,0,KNN,True,5
253,0.9318066157760814,0.5448419505023279,0.1518987341772152,0.25,0.10909090909090909,coil2000,0,KNN,False,5
254,0.932824427480916,0.49728703201302227,0.0,0.0,0.0,coil2000,1,KNN,True,5
255,0.932824427480916,0.49728703201302227,0.0,0.0,0.0,coil2000,1,KNN,False,5
256,0.9256997455470738,0.5201670054642771,0.0875,0.1590909090909091,0.0603448275862069,coil2000,2,KNN,True,5
257,0.9256997455470738,0.5201670054642771,0.0875,0.1590909090909091,0.0603448275862069,coil2000,2,KNN,False,5
258,0.9374045801526718,0.4991869918699187,0.0,0.0,0.0,coil2000,3,KNN,True,5
259,0.9374045801526718,0.4991869918699187,0.0,0.0,0.0,coil2000,3,KNN,False,5
260,0.9318066157760814,0.5117886178861789,0.056338028169014086,0.18181818181818182,0.03333333333333333,coil2000,4,KNN,True,5
261,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,KNN,False,5
262,0.9379134860050891,0.5051333636507435,0.031746031746031744,0.11764705882352941,0.01834862385321101,coil2000,5,KNN,True,5
263,0.9195928753180661,0.5213416442581462,0.09195402298850575,0.12307692307692308,0.07339449541284404,coil2000,5,KNN,False,5
264,0.9394402035623409,0.5104018622886547,0.048,0.2,0.02727272727272727,coil2000,0,KNN,True,10
265,0.9399491094147583,0.5320509679000245,0.11940298507462686,0.3333333333333333,0.07272727272727272,coil2000,0,KNN,False,10
266,0.9323155216284987,0.5161510544995241,0.06993006993006994,0.23809523809523808,0.040983606557377046,coil2000,1,KNN,True,10
267,0.9318066157760814,0.5197068215578663,0.0821917808219178,0.25,0.04918032786885246,coil2000,1,KNN,False,10
268,0.9333333333333333,0.5080635385390053,0.043795620437956206,0.14285714285714285,0.02586206896551724,coil2000,2,KNN,True,10
269,0.9333333333333333,0.5080635385390053,0.043795620437956206,0.14285714285714285,0.02586206896551724,coil2000,2,KNN,False,10
270,0.9353689567430026,0.5058943089430894,0.030534351145038167,0.18181818181818182,0.016666666666666666,coil2000,3,KNN,True,10
271,0.9374045801526718,0.5108739837398374,0.046511627906976744,0.3333333333333333,0.025,coil2000,3,KNN,False,10
272,0.9368956743002544,0.5417682926829268,0.1506849315068493,0.4230769230769231,0.09166666666666666,coil2000,4,KNN,True,10
273,0.9374045801526718,0.5225609756097561,0.08888888888888889,0.4,0.05,coil2000,4,KNN,False,10
274,0.9363867684478372,0.5129606928187282,0.06015037593984962,0.16666666666666666,0.03669724770642202,coil2000,5,KNN,True,10
275,0.9384223918575063,0.5226737978487821,0.09022556390977443,0.25,0.05504587155963303,coil2000,5,KNN,False,10
276,0.9399491094147583,0.5234991423670668,0.09230769230769231,0.3,0.05454545454545454,coil2000,0,KNN,True,20
277,0.9374045801526718,0.5093236951727518,0.046511627906976744,0.15789473684210525,0.02727272727272727,coil2000,0,KNN,False,20
278,0.9318066157760814,0.5043985661297066,0.028985507246376812,0.125,0.01639344262295082,coil2000,1,KNN,True,20
279,0.932824427480916,0.5049411597271021,0.029411764705882353,0.14285714285714285,0.01639344262295082,coil2000,1,KNN,False,20
280,0.9363867684478372,0.5177658939594562,0.07407407407407407,0.2631578947368421,0.04310344827586207,coil2000,2,KNN,True,20
281,0.9363867684478372,0.5177658939594562,0.07407407407407407,0.2631578947368421,0.04310344827586207,coil2000,2,KNN,False,20
282,0.9389312977099237,0.527269647696477,0.1044776119402985,0.5,0.058333333333333334,coil2000,3,KNN,True,20
283,0.9358778625954198,0.5139566395663957,0.05970149253731343,0.2857142857142857,0.03333333333333333,coil2000,3,KNN,False,20
284,0.934351145038168,0.5209349593495934,0.0851063829787234,0.2857142857142857,0.05,coil2000,4,KNN,True,20
285,0.934351145038168,0.5209349593495934,0.0851063829787234,0.2857142857142857,0.05,coil2000,4,KNN,False,20
286,0.9384223918575063,0.5226737978487821,0.09022556390977443,0.25,0.05504587155963303,coil2000,5,KNN,True,20
