,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,task
1774,0.9949937421777222,0.9949572278797438,0.9952080983537112,0.9946299482153408,0.9958062258327308,kr_vs_kp,4,SVC,hyperparameter
1775,0.9943679599499374,0.9944137881754976,0.9946014256365042,0.9958018334122242,0.9934138813351232,kr_vs_kp,5,SVC,hyperparameter
1776,0.9740300375469336,0.9740007378992952,0.9750985461429764,0.975548868206922,0.9748459605521324,kr_vs_kp,0,LR,hyperparameter
1777,0.9718397997496871,0.9717812414244664,0.9730535827963248,0.973076643737964,0.9730402281045976,kr_vs_kp,1,LR,hyperparameter
1778,0.9721526908635796,0.9721978739703429,0.9733137221963852,0.9755368411644992,0.9712402326942274,kr_vs_kp,2,LR,hyperparameter
1779,0.973404255319149,0.9735001870829444,0.9744282026605022,0.977806994816104,0.9712373641756452,kr_vs_kp,3,LR,hyperparameter
1780,0.9712140175219024,0.9712662587620234,0.9723695499905493,0.9748991391467106,0.970038323408259,kr_vs_kp,4,LR,hyperparameter
1781,0.9718397997496871,0.9718091315504068,0.9730230543222405,0.9736506046875428,0.9724364049430312,kr_vs_kp,5,LR,hyperparameter
1782,0.6589486858573217,0.6442867764827771,0.749176854486127,0.60854739910724,0.9748445262928414,kr_vs_kp,0,NB,hyperparameter
1783,0.6583229036295369,0.6435509134549267,0.7491610188045142,0.6080501749787287,0.9760421328009364,kr_vs_kp,1,NB,hyperparameter
1784,0.6479974968710889,0.6328644867958486,0.7428687381608431,0.6005617299585365,0.9736397484882908,kr_vs_kp,2,NB,hyperparameter
1785,0.6564455569461827,0.6416027031605067,0.7480210430639774,0.6068647346084328,0.975428269824332,kr_vs_kp,3,NB,hyperparameter
1786,0.6520650813516896,0.6370521767284202,0.7453394922316084,0.6033321231609287,0.974840223514968,kr_vs_kp,4,NB,hyperparameter
1787,0.6558197747183979,0.6410575642755546,0.7471949767168014,0.6062762678802225,0.9736354457104172,kr_vs_kp,5,NB,hyperparameter
