,ds,alg,task,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall
754,kr_vs_kp,KNN,feat,0.0,0.0,0.0,0.0,0.0
755,kr_vs_kp,KNN,feat,0.0,0.0,0.0,0.0,0.0
756,kr_vs_kp,SVC,feat,0.0,0.0,0.0,0.0,0.0
757,kr_vs_kp,SVC,feat,0.0,0.0,0.0,0.0,0.0
758,kr_vs_kp,SVC,feat,0.0,0.0,0.0,0.0,0.0
759,kr_vs_kp,SVC,feat,0.0,0.0,0.0,0.0,0.0
760,kr_vs_kp,SVC,feat,0.0,0.0,0.0,0.0,0.0
761,kr_vs_kp,SVC,feat,0.0,0.0,0.0,0.0,0.0
762,kr_vs_kp,NB,feat,0.0,0.0,0.0,0.0,0.0
763,kr_vs_kp,NB,feat,0.0,0.0,0.0,0.0,0.0
764,kr_vs_kp,NB,feat,0.0,0.0,0.0,0.0,0.0
765,kr_vs_kp,NB,feat,0.0,0.0,0.0,0.0,0.0
766,kr_vs_kp,NB,feat,0.0,0.0,0.0,0.0,0.0
767,kr_vs_kp,NB,feat,0.0,0.0,0.0,0.0,0.0
768,kr_vs_kp,DT,feat,0.0,0.0,0.0,0.0,0.0
769,kr_vs_kp,DT,feat,0.0,0.0,0.0,0.0,0.0
770,kr_vs_kp,DT,feat,0.0,0.0,0.0,0.0,0.0
771,kr_vs_kp,DT,feat,0.0,0.0,0.0,0.0,0.0
772,kr_vs_kp,DT,feat,0.0,0.0,0.0,0.0,0.0
773,kr_vs_kp,DT,feat,0.0,0.0,0.0,0.0,0.0
774,kr_vs_kp,RF,feat,0.0,0.0,0.0,0.0,0.0
775,kr_vs_kp,RF,feat,0.0,0.0,0.0,0.0,0.0
776,kr_vs_kp,RF,feat,0.0,0.0,0.0,0.0,0.0
777,kr_vs_kp,RF,feat,0.0,0.0,0.0,0.0,0.0
778,kr_vs_kp,RF,feat,0.0,0.0,0.0,0.0,0.0
779,kr_vs_kp,RF,feat,0.0,0.0,0.0,0.0,0.0
780,optdigits,KNN,feat,-0.020640569395017905,-0.02047101276610097,-0.02093479517430441,-0.020584482713013275,-0.02047101276610097
781,optdigits,KNN,feat,-0.009074733096085197,-0.009035662358190089,-0.009179280607941043,-0.009300288786723732,-0.009035662358190089
782,optdigits,KNN,feat,-0.02028469750889672,-0.020119417774285053,-0.02088899346923745,-0.021330108819715754,-0.020119417774285053
783,optdigits,KNN,feat,-0.02633451957295385,-0.02606025108214205,-0.026986853953420153,-0.02804757446555417,-0.02606025108214205
784,optdigits,KNN,feat,-0.01672597864768688,-0.016629476503410734,-0.016885212084363554,-0.016975499846209052,-0.016629476503410734
785,optdigits,KNN,feat,-0.022241992882562345,-0.022104587287400612,-0.022037130895917856,-0.02209663393356054,-0.022104587287400612
786,optdigits,SVC,feat,-0.02508896797153015,-0.024818722909663804,-0.025895301734963683,-0.0273326016409271,-0.024818722909663804
787,optdigits,SVC,feat,-0.010854092526690451,-0.01075533090771752,-0.011781495312184198,-0.01241105158692768,-0.01075533090771752
788,optdigits,SVC,feat,-0.019572953736654797,-0.01943700054942754,-0.020386994069703124,-0.021726216734182402,-0.01943700054942754
789,optdigits,SVC,feat,-0.025088967971530263,-0.024770385502271397,-0.02660550105122861,-0.028234881979470217,-0.024770385502271397
790,optdigits,SVC,feat,-0.017437722419928803,-0.017290503323030948,-0.018273060000606467,-0.01914847352192639,-0.017290503323030948
791,optdigits,SVC,feat,-0.020640569395017905,-0.020415226508030293,-0.020795901338673706,-0.021457500174239308,-0.020415226508030293
792,optdigits,NB,feat,-0.020640569395017683,-0.020603734145653085,-0.022542661217943794,-0.015224457937025426,-0.020603734145653085
793,optdigits,NB,feat,-0.012277580071174299,-0.012218867927045296,-0.01379988205665883,-0.011335067148522837,-0.012218867927045296
794,optdigits,NB,feat,-0.020462633451957313,-0.020301952906714882,-0.024409814252639883,-0.01910314947258085,-0.020301952906714882
795,optdigits,NB,feat,-0.03078291814946632,-0.030453581872184277,-0.03558344031642613,-0.028267143705589803,-0.030453581872184277
796,optdigits,NB,feat,-0.021886120996441272,-0.02171951783673909,-0.025917522067449794,-0.019427803539801003,-0.02171951783673909
797,optdigits,NB,feat,-0.019217081850533835,-0.019079126241936972,-0.02065866863603638,-0.01610411202527462,-0.019079126241936972
798,optdigits,DT,feat,-0.0247330960854093,-0.02456947600566106,-0.02415723032055128,-0.023469537654979278,-0.02456947600566106
799,optdigits,DT,feat,-0.006583629893238574,-0.006502035331367395,-0.006955538104269299,-0.007279449424000051,-0.006502035331367395
800,optdigits,DT,feat,-0.019395017793594427,-0.019271270712371558,-0.01939424395700695,-0.01936071882563417,-0.019271270712371558
801,optdigits,DT,feat,-0.02153024911032042,-0.021380357633516645,-0.021590596604721624,-0.020681782314374453,-0.021380357633516645
802,optdigits,DT,feat,-0.010498220640569378,-0.010398979286344812,-0.01062545188114461,-0.01058139552719306,-0.010398979286344812
803,optdigits,DT,feat,-0.020640569395017794,-0.020537354453516676,-0.02015241502330256,-0.020245240546105436,-0.020537354453516676
804,optdigits,RF,feat,-0.01387900355871885,-0.013693150177789937,-0.014127366750003256,-0.013657864165745659,-0.013693150177789937
805,optdigits,RF,feat,-0.011209964412811302,-0.011170502742757216,-0.01123988473711024,-0.010817858562236715,-0.011170502742757216
806,optdigits,RF,feat,-0.021174377224199348,-0.02100916102611594,-0.021245637097045078,-0.020944703768284056,-0.02100916102611594
807,optdigits,RF,feat,-0.022064056939501753,-0.021890182403872083,-0.022279904229270397,-0.022170725611212028,-0.021890182403872083
808,optdigits,RF,feat,-0.020640569395017683,-0.020525249532585277,-0.020972466491878006,-0.020672474038446964,-0.020525249532585277
809,optdigits,RF,feat,-0.019750889679715278,-0.01956797724034598,-0.019616818708476425,-0.019765415217228854,-0.01956797724034598
810,splice,KNN,feat,0.011598746081504685,0.01417953857975185,0.01335635314475514,0.013188209304311749,0.01417953857975185
811,splice,KNN,feat,0.006579135150563742,0.007255923838799583,0.007990031208401804,0.008677391048776073,0.007255923838799583
812,splice,KNN,feat,0.006273037307519935,0.007743364061117752,0.007053044483312454,0.006739251009573954,0.007743364061117752
813,splice,KNN,feat,-0.0034482758620689724,-0.004781710664063521,-0.003955202613517894,-0.002684093107251817,-0.004781710664063521
814,splice,KNN,feat,0.005338995979390027,0.007813800243158808,0.0075093141572328825,0.007365571262469395,0.007813800243158808
815,splice,KNN,feat,0.006897535961575274,0.006960436834259398,0.007865183582191015,0.008330334103935133,0.006960436834259398
816,splice,SVC,feat,-0.0009404388714733258,0.002201951304492744,9.630659360215788e-06,0.00021375037954696197,0.002201951304492744
817,splice,SVC,feat,0.001566906000403434,0.004270589784746148,0.002480826764412414,0.002090379335402681,0.004270589784746148
818,splice,SVC,feat,0.0006264671289303303,0.003429173555351106,0.0015098339811814299,0.0017009849979465752,0.003429173555351106
819,splice,SVC,feat,-0.0018853068114150773,-0.0007483075014620422,-0.0016296237573413253,-0.0014356399677369902,-0.0007483075014620422
820,splice,SVC,feat,-0.004392651683292281,-0.004234220739697259,-0.004626484089783389,-0.00415789529672439,-0.004234220739697259
821,splice,SVC,feat,0.0009409309901921015,0.002241640041533488,0.0011729694957545167,0.0015355442413582665,0.002241640041533488
822,splice,NB,feat,-0.0012539184952977678,-0.0017174546586311568,-0.0013619963223929776,-0.002563961175432228,-0.0017174546586311568
823,splice,NB,feat,0.0031357804756819707,0.004594485097089929,0.0036814791588611895,0.0025690201044547,0.004594485097089929
824,splice,NB,feat,-0.0003115111489494504,4.422776770396375e-05,-0.0001196038377462294,-0.0006152512379690167,4.422776770396375e-05
825,splice,NB,feat,0.0015659217629658828,0.0026388009505123877,0.0019840952845987525,0.0015520458809968884,0.0026388009505123877
826,splice,NB,feat,-4.92118718775636e-07,0.0009430876593897741,0.00030287456610611496,-0.00013312559247891098,0.0009430876593897741
827,splice,NB,feat,-0.0006269592476488839,-0.0006343103019839091,-0.000659338336207238,-0.0010382736259592074,-0.0006343103019839091
828,splice,DT,feat,0.01410658307210022,0.01348157072344014,0.014309142048182122,0.014681717860923427,0.01348157072344014
829,splice,DT,feat,-0.0009394546340359966,0.00199328220312589,0.0015701987547152019,0.0012226922375524474,0.00199328220312589
830,splice,DT,feat,0.01160219091253567,0.012316296410840755,0.011874555399972397,0.011756163650426532,0.012316296410840755
831,splice,DT,feat,0.003762247604612301,0.0019114960824575533,0.004174151648739577,0.0048079228302529975,0.0019114960824575533
832,splice,DT,feat,0.004082616890498492,0.0021582882724653363,0.004648395136565231,0.0061957224093106555,0.0021582882724653363
833,splice,DT,feat,0.0028188560208265434,0.003139385083582802,0.003434234782026979,0.0036595569410434736,0.003139385083582802
834,splice,RF,feat,0.013793103448275779,0.015154720681644362,0.015120176382754646,0.01480832338462168,0.015154720681644362
835,splice,RF,feat,0.0037642160794870705,0.006223035895994378,0.0053317736336455646,0.004678607761357423,0.006223035895994378
836,splice,RF,feat,0.01536443851714786,0.013087316161778606,0.014554866618391116,0.015652676324540038,0.013087316161778606
837,splice,RF,feat,0.008154407169185252,0.008014543361975268,0.009170943241090246,0.009935832912560949,0.008014543361975268
838,splice,RF,feat,0.005650507128339699,0.004111291921006233,0.006001930531782107,0.007309190144582978,0.004111291921006233
839,splice,RF,feat,0.0065835642190321675,0.005595915316903399,0.007135579027859884,0.008212106955958642,0.005595915316903399
840,texture,KNN,feat,0.0,0.0,0.0,0.0,0.0
841,texture,KNN,feat,0.0,0.0,0.0,0.0,0.0
842,texture,KNN,feat,0.0,0.0,0.0,0.0,0.0
843,texture,KNN,feat,0.0,0.0,0.0,0.0,0.0
844,texture,KNN,feat,0.0,0.0,0.0,0.0,0.0
845,texture,KNN,feat,0.0,0.0,0.0,0.0,0.0
846,texture,SVC,feat,0.0,0.0,0.0,0.0,0.0
847,texture,SVC,feat,0.0,0.0,0.0,0.0,0.0
848,texture,SVC,feat,0.0,0.0,0.0,0.0,0.0
849,texture,SVC,feat,0.0,0.0,0.0,0.0,0.0
850,texture,SVC,feat,0.0,0.0,0.0,0.0,0.0
851,texture,SVC,feat,0.0,0.0,0.0,0.0,0.0
852,texture,NB,feat,0.0,0.0,0.0,0.0,0.0
853,texture,NB,feat,0.0,0.0,0.0,0.0,0.0
854,texture,NB,feat,0.0,0.0,0.0,0.0,0.0
855,texture,NB,feat,0.0,0.0,0.0,0.0,0.0
856,texture,NB,feat,0.0,0.0,0.0,0.0,0.0
857,texture,NB,feat,0.0,0.0,0.0,0.0,0.0
858,texture,DT,feat,0.0,0.0,0.0,0.0,0.0
859,texture,DT,feat,0.0,0.0,0.0,0.0,0.0
860,texture,DT,feat,0.0,0.0,0.0,0.0,0.0
861,texture,DT,feat,0.0,0.0,0.0,0.0,0.0
862,texture,DT,feat,0.0,0.0,0.0,0.0,0.0
863,texture,DT,feat,0.0,0.0,0.0,0.0,0.0
864,texture,RF,feat,0.0,0.0,0.0,0.0,0.0
865,texture,RF,feat,0.0,0.0,0.0,0.0,0.0
866,texture,RF,feat,0.0,0.0,0.0,0.0,0.0
867,texture,RF,feat,0.0,0.0,0.0,0.0,0.0
868,texture,RF,feat,0.0,0.0,0.0,0.0,0.0
869,texture,RF,feat,0.0,0.0,0.0,0.0,0.0
870,sonar,KNN,feat,0.00011614401858306422,-6.552943623872043e-05,0.0013602232344209764,-0.007836558865970455,-0.000526315789473708
871,sonar,KNN,feat,0.009872241579558683,0.00909090909090915,0.008585226207177277,0.017907876437288195,0.0
872,sonar,KNN,feat,-0.009407665505226426,-0.009479925109215692,-0.00939743339196153,-0.012536231884057947,-0.0094736842105263
873,sonar,KNN,feat,0.0,-0.002548366964842841,-0.011574770258980904,0.017507144558228216,-0.03157894736842104
874,sonar,KNN,feat,-0.023693379790940883,-0.024874141876430222,-0.02544004422158186,-0.017185007974481747,-0.04105263157894745
875,sonar,KNN,feat,0.019744483159117365,0.01661431246099443,0.006475898363444643,0.041064180057988287,-0.020526315789473726
876,sonar,SVC,feat,-0.018815331010452963,-0.01523819429997919,-0.005560721427814053,-0.04648369936699448,0.03157894736842104
877,sonar,SVC,feat,-0.028687572590011534,-0.02772727272727271,-0.024146540988646215,-0.04271155830753348,-0.010000000000000009
878,sonar,SVC,feat,-0.01927990708478522,-0.016871229457041892,-0.011829573934837079,-0.030794377247466476,0.010526315789473606
879,sonar,SVC,feat,-0.01927990708478511,-0.01922196796338671,-0.022128851540616168,-0.028424978687127123,-0.021052631578947434
880,sonar,SVC,feat,-0.004645760743321681,-0.00454545454545463,0.003621214872198242,-0.011010101010101025,1.1102230246251565e-16
881,sonar,SVC,feat,-0.009756097560975618,-0.007912419388391823,-0.003929498326011527,-0.019700990444024513,0.011052631578947314
882,sonar,NB,feat,-0.02938443670150992,-0.02929477844809658,-0.02731308125645837,-0.02457661501139763,-0.030526315789473624
883,sonar,NB,feat,-0.004878048780487809,-0.004934470563761173,-0.006945614793601229,-0.0015868077691360005,-0.0094736842105263
884,sonar,NB,feat,0.009407665505226648,0.00895881006865007,0.007525546042853493,0.012447576578011432,0.000526315789473597
885,sonar,NB,feat,-0.01927990708478511,-0.021770334928229662,-0.028550311477140822,-0.014074836707520522,-0.052631578947368474
886,sonar,NB,feat,-0.009988385598141747,-0.013463698772623323,-0.025823087147657353,0.002348163345605725,-0.06210526315789466
887,sonar,NB,feat,-0.04320557491289201,-0.04358227584772201,-0.04340256218280347,-0.03968403335794635,-0.04210526315789487
888,sonar,DT,feat,-0.009639953542392554,-0.007134387351778626,0.001072393384242254,-0.025367585630743483,0.03000000000000025
889,sonar,DT,feat,0.05760743321718931,0.05375494071146236,0.04108193900115564,0.08045385202135769,0.0
890,sonar,DT,feat,0.04297328687572588,0.04252860411899306,0.04175011248181981,0.03808615368717683,0.04157894736842105
891,sonar,DT,feat,-0.024738675958188128,-0.023247347618057135,-0.019768934531450566,-0.02775119617224886,-0.010526315789473828
892,sonar,DT,feat,0.048315911730545946,0.052045974620345326,0.059339164424079716,0.033378255731196904,0.09421052631578952
893,sonar,DT,feat,-0.02334494773519158,-0.024221967963386715,-0.026968695812359278,-0.018737816764132553,-0.03105263157894722
894,sonar,RF,feat,0.01962833914053419,0.023661327231121354,0.039673222738958125,-0.008150266971777231,0.08210526315789468
895,sonar,RF,feat,0.014750290360046492,0.013498023715415086,0.014358023436970901,0.004361628709454779,0.010000000000000009
896,sonar,RF,feat,-0.004878048780487809,-0.00382775119617218,-0.0012030075187969835,-0.015131578947368385,0.010526315789473717
897,sonar,RF,feat,-0.009639953542392332,-0.01144164759725419,-0.017494637494637533,0.0033029878618114905,-0.03157894736842104
898,sonar,RF,feat,-0.019744483159117143,-0.01661431246099454,-0.010776697259809898,-0.06057150451887294,0.020526315789473726
899,sonar,RF,feat,0.00034843205574919267,0.0015612648221343672,0.009627552425256702,-0.017002801120448163,0.030000000000000027
900,molecular_biology_promoters,KNN,feat,-0.009090909090908927,-0.009090909090908927,-0.01084611041132777,0.012234432234432324,-0.03818181818181832
901,molecular_biology_promoters,KNN,feat,-0.036363636363636376,-0.033636363636363575,-0.03748917748917735,-0.018694638694638832,-0.054545454545454564
902,molecular_biology_promoters,KNN,feat,-0.00952380952380949,-0.009090909090909038,-0.015491891784797929,-0.008282828282828225,-0.02000000000000013
903,molecular_biology_promoters,KNN,feat,-0.01904761904761898,-0.01636363636363647,-0.021061349024735776,0.008205128205128198,-0.034545454545454546
904,molecular_biology_promoters,KNN,feat,-0.027272727272727337,-0.028181818181818086,-0.03288537549407111,-0.01272727272727292,-0.056363636363636505
905,molecular_biology_promoters,KNN,feat,0.0004329004329002295,-0.0009090909090908594,-0.011659451659451703,0.025404040404040318,-0.021818181818181848
906,molecular_biology_promoters,SVC,feat,-0.05584415584415581,-0.055454545454545534,-0.052648518529525234,-0.057540792540792474,-0.036363636363636376
907,molecular_biology_promoters,SVC,feat,-0.0567099567099566,-0.05727272727272725,-0.056880838459785754,-0.03017482517482528,-0.07454545454545458
908,molecular_biology_promoters,SVC,feat,-0.09393939393939377,-0.09363636363636363,-0.08920253773248321,-0.10944444444444434,-0.06000000000000005
909,molecular_biology_promoters,SVC,feat,-0.009090909090909038,-0.009090909090909038,-0.018036890645586334,0.013317793317793258,-0.054545454545454675
910,molecular_biology_promoters,SVC,feat,-0.02813852813852813,-0.026363636363636367,-0.024585178360922,-0.03353535353535353,-0.016363636363636247
911,molecular_biology_promoters,SVC,feat,-0.06580086580086575,-0.06727272727272726,-0.0718205068588702,-0.05979020979020977,-0.05818181818181822
912,molecular_biology_promoters,NB,feat,-0.01948051948051943,-0.019090909090909047,-0.014658385093167636,-0.046262626262626116,0.0181818181818183
913,molecular_biology_promoters,NB,feat,-0.03722943722943728,-0.03636363636363649,-0.03826839826839823,-0.03414141414141425,-0.036363636363636265
914,molecular_biology_promoters,NB,feat,-0.03766233766233762,-0.03727272727272757,-0.03624291497975729,-0.05047619047619034,-0.019999999999999796
915,molecular_biology_promoters,NB,feat,-0.0004329004329003405,-0.0009090909090909705,0.0035234330886505516,-0.01292929292929279,0.018181818181818188
916,molecular_biology_promoters,NB,feat,-0.03679653679653683,-0.036363636363636154,-0.0370790612895876,-0.05959595959595976,-0.018181818181818188
917,molecular_biology_promoters,NB,feat,-0.02857142857142847,-0.030000000000000027,-0.039277687359528746,-0.015151515151515027,-0.039999999999999925
918,molecular_biology_promoters,DT,feat,-0.0017316017316018062,-0.0027272727272726893,0.006702709952137731,-0.01030303030303037,0.03272727272727283
919,molecular_biology_promoters,DT,feat,-0.01904761904761887,-0.0181818181818183,-0.019387236206458214,-0.013461538461538414,-0.016363636363636247
920,molecular_biology_promoters,DT,feat,-0.027705627705627567,-0.029090909090908945,-0.02228905597326669,-0.01584451324389402,-0.021818181818181848
921,molecular_biology_promoters,DT,feat,-0.009090909090908927,-0.0072727272727269865,-0.006521739130434745,-0.007792207792207684,0.0
922,molecular_biology_promoters,DT,feat,0.026406926406926323,0.026363636363636367,0.022284382284382342,0.03899766899766899,-0.0036363636363636598
923,molecular_biology_promoters,DT,feat,-0.058008658008658065,-0.05818181818181811,-0.06695374800637965,-0.056692196692196606,-0.07636363636363641
924,molecular_biology_promoters,RF,feat,-0.06580086580086575,-0.06818181818181812,-0.06837254532906711,-0.04322066822066806,-0.09636363636363654
925,molecular_biology_promoters,RF,feat,-0.027705627705627678,-0.028181818181818086,-0.03064327485380114,-0.0036363636363634377,-0.054545454545454564
926,molecular_biology_promoters,RF,feat,-0.008658008658008698,-0.008181818181818179,-0.003666859456333049,0.004967320261437869,0.0
927,molecular_biology_promoters,RF,feat,-0.02857142857142847,-0.029090909090909167,-0.033751176359871904,-0.015229215229215165,-0.05454545454545445
928,molecular_biology_promoters,RF,feat,-0.01904761904761898,-0.020909090909090877,-0.026544622425629383,0.0017094017094017033,-0.05999999999999994
929,molecular_biology_promoters,RF,feat,-0.04805194805194812,-0.049090909090909074,-0.0627015496580714,-0.018484848484848326,-0.07818181818181835
930,mfeat_fourier,KNN,feat,0.0,0.0,0.0,0.0,0.0
931,mfeat_fourier,KNN,feat,0.0,0.0,0.0,0.0,0.0
932,mfeat_fourier,KNN,feat,0.0,0.0,0.0,0.0,0.0
933,mfeat_fourier,KNN,feat,0.0,0.0,0.0,0.0,0.0
934,mfeat_fourier,KNN,feat,0.0,0.0,0.0,0.0,0.0
935,mfeat_fourier,KNN,feat,0.0,0.0,0.0,0.0,0.0
936,mfeat_fourier,SVC,feat,0.0,0.0,0.0,0.0,0.0
937,mfeat_fourier,SVC,feat,0.0,0.0,0.0,0.0,0.0
938,mfeat_fourier,SVC,feat,0.0,0.0,0.0,0.0,0.0
939,mfeat_fourier,SVC,feat,0.0,0.0,0.0,0.0,0.0
940,mfeat_fourier,SVC,feat,0.0,0.0,0.0,0.0,0.0
941,mfeat_fourier,SVC,feat,0.0,0.0,0.0,0.0,0.0
942,mfeat_fourier,NB,feat,0.0,0.0,0.0,0.0,0.0
943,mfeat_fourier,NB,feat,0.0,0.0,0.0,0.0,0.0
944,mfeat_fourier,NB,feat,0.0,0.0,0.0,0.0,0.0
945,mfeat_fourier,NB,feat,0.0,0.0,0.0,0.0,0.0
946,mfeat_fourier,NB,feat,0.0,0.0,0.0,0.0,0.0
947,mfeat_fourier,NB,feat,0.0,0.0,0.0,0.0,0.0
948,mfeat_fourier,DT,feat,0.0,0.0,0.0,0.0,0.0
949,mfeat_fourier,DT,feat,0.0,0.0,0.0,0.0,0.0
950,mfeat_fourier,DT,feat,0.0,0.0,0.0,0.0,0.0
951,mfeat_fourier,DT,feat,0.0,0.0,0.0,0.0,0.0
952,mfeat_fourier,DT,feat,0.0,0.0,0.0,0.0,0.0
953,mfeat_fourier,DT,feat,0.0,0.0,0.0,0.0,0.0
954,mfeat_fourier,RF,feat,0.0,0.0,0.0,0.0,0.0
955,mfeat_fourier,RF,feat,0.0,0.0,0.0,0.0,0.0
956,mfeat_fourier,RF,feat,0.0,0.0,0.0,0.0,0.0
957,mfeat_fourier,RF,feat,0.0,0.0,0.0,0.0,0.0
958,mfeat_fourier,RF,feat,0.0,0.0,0.0,0.0,0.0
959,mfeat_fourier,RF,feat,0.0,0.0,0.0,0.0,0.0
960,analcatdata_authorship,KNN,feat,-0.010714285714285787,-0.04653665131949025,-0.04675607208543886,-0.033903787943149966,-0.04653665131949025
961,analcatdata_authorship,KNN,feat,-0.0035714285714284477,-0.021613471274488205,-0.019704347023608904,-0.017505167505167396,-0.021613471274488205
962,analcatdata_authorship,KNN,feat,-0.0023809523809524835,-0.009037102257441254,-0.009780459742815495,-0.009254723934602027,-0.009037102257441254
963,analcatdata_authorship,KNN,feat,-0.005952380952380709,-0.025245709480505307,-0.02410271085417215,-0.023512229726040168,-0.025245709480505307
964,analcatdata_authorship,KNN,feat,0.0,0.0,0.0,0.0,0.0
965,analcatdata_authorship,KNN,feat,-0.0035714285714284477,-0.023501628726734558,-0.02537941979391578,-0.02924231062284799,-0.023501628726734558
966,analcatdata_authorship,SVC,feat,0.0,0.006161522647066042,-0.004440164176585881,-0.018356807664286046,0.006161522647066042
967,analcatdata_authorship,SVC,feat,-0.0023809523809523725,-0.006027832807493749,-0.006174340345635576,-0.006237047196098744,-0.006027832807493749
968,analcatdata_authorship,SVC,feat,-0.004761904761904634,-0.015064935064935003,-0.013656625130395228,-0.010345320874982078,-0.015064935064935003
969,analcatdata_authorship,SVC,feat,-0.0035573400958016643,-0.011777531762576343,-0.019230683615388044,-0.02408315807687933,-0.011777531762576343
970,analcatdata_authorship,SVC,feat,0.0,0.0,0.0,0.0,0.0
971,analcatdata_authorship,SVC,feat,-0.009509721048182596,-0.02381810624223979,-0.02331617349466042,-0.024246500930305004,-0.02381810624223979
972,analcatdata_authorship,NB,feat,-0.008333333333333193,-0.021335531644604444,-0.02111162292426516,-0.02012420104824375,-0.021335531644604444
973,analcatdata_authorship,NB,feat,-0.0011904761904764083,-0.0020634920634919895,-0.006006621816847191,-0.009372322592661408,-0.0020634920634919895
974,analcatdata_authorship,NB,feat,-0.0023809523809523725,-0.009725829725829582,-0.008620621794257821,-0.007061754227702499,-0.009725829725829582
975,analcatdata_authorship,NB,feat,-0.009509721048182374,-0.02017452692427757,-0.02089685864252966,-0.02116406517831082,-0.02017452692427757
976,analcatdata_authorship,NB,feat,0.0,0.0,0.0,0.0,0.0
977,analcatdata_authorship,NB,feat,-0.01189771766694836,-0.03735015732024716,-0.03961605298065041,-0.04322271547673717,-0.03735015732024716
978,analcatdata_authorship,DT,feat,0.0035714285714284477,0.005008843644031646,0.0016190427119694428,-0.002384273348514654,0.005008843644031646
979,analcatdata_authorship,DT,feat,0.0023809523809523725,-0.00020593342627250877,0.0032342865142824806,0.006482129403005965,-0.00020593342627250877
980,analcatdata_authorship,DT,feat,-0.009523809523809601,-0.0233149900946511,-0.021370434738398503,-0.019642319207658687,-0.0233149900946511
981,analcatdata_authorship,DT,feat,-0.016603268526345416,-0.04385453667856465,-0.03697713213017817,-0.03333081111552061,-0.04385453667856465
982,analcatdata_authorship,DT,feat,0.0,0.0,0.0,0.0,0.0
983,analcatdata_authorship,DT,feat,-0.01426458157227406,-0.035916399430856116,-0.036589481976808336,-0.036486924572834534,-0.035916399430856116
984,analcatdata_authorship,RF,feat,-0.003571428571429003,-0.015502053768348789,-0.015317904464512422,-0.014293631461154033,-0.015502053768348789
985,analcatdata_authorship,RF,feat,0.0011904761904761862,0.004545454545454741,0.003265927375516231,0.0012091038406827348,0.004545454545454741
986,analcatdata_authorship,RF,feat,-0.0035714285714286698,-0.013636363636363558,-0.010415638560367424,-0.006499582289056005,-0.013636363636363558
987,analcatdata_authorship,RF,feat,-0.0059453367145674285,-0.021018682094049557,-0.01787488355520961,-0.0127377184580576,-0.021018682094049557
988,analcatdata_authorship,RF,feat,0.0,0.0,0.0,0.0,0.0
989,analcatdata_authorship,RF,feat,-0.008333333333333193,-0.03423907143108895,-0.033657357560220036,-0.03029727861653342,-0.03423907143108895
990,tokyo1,KNN,feat,0.0,0.0,0.0,0.0,0.0
991,tokyo1,KNN,feat,0.0,0.0,0.0,0.0,0.0
992,tokyo1,KNN,feat,0.0,0.0,0.0,0.0,0.0
993,tokyo1,KNN,feat,0.0,0.0,0.0,0.0,0.0
994,tokyo1,KNN,feat,0.0,0.0,0.0,0.0,0.0
995,tokyo1,KNN,feat,0.0,0.0,0.0,0.0,0.0
996,tokyo1,SVC,feat,0.013541666666666674,0.018840579710144967,0.008798277260396614,0.015097418178328104,0.0
997,tokyo1,SVC,feat,0.0,0.0,0.0,0.0,0.0
998,tokyo1,SVC,feat,0.011458333333333293,0.020395899611169943,-0.014052982008783188,-0.013688610240334409,-0.011382113821138073
999,tokyo1,SVC,feat,0.0,0.0,0.0,0.0,0.0
1000,tokyo1,SVC,feat,0.0,0.0,0.0,0.0,0.0
1001,tokyo1,SVC,feat,0.0,0.0,0.0,0.0,0.0
1002,tokyo1,NB,feat,0.0010416666666669405,0.0008130081300813385,0.0008417670682732137,9.998750156225977e-05,0.001626016260162566
1003,tokyo1,NB,feat,0.0,0.0,0.0,0.0,0.0
1004,tokyo1,NB,feat,0.0031249999999999334,0.003711558854718966,0.0022803366211203713,0.002819237147595355,0.001626016260162788
1005,tokyo1,NB,feat,0.003141361256544517,0.004347826086956608,0.0022398594597985433,0.004193093727977493,0.0
1006,tokyo1,NB,feat,0.0,0.0,0.0,0.0,0.0
1007,tokyo1,NB,feat,0.0,0.0,0.0,0.0,0.0
1008,tokyo1,DT,feat,0.0,-0.0006362672322374197,9.842519685043793e-05,-0.001228261493428251,0.001626016260162344
1009,tokyo1,DT,feat,0.0,0.0,0.0,0.0,0.0
1010,tokyo1,DT,feat,0.004166666666666763,0.0064333686815128965,0.003025859770727779,0.007757983193277362,-0.001626016260162344
1011,tokyo1,DT,feat,0.0010471204188480243,-0.0016987407935374899,0.0013608682339332212,-0.005655172413792986,0.008196721311475641
1012,tokyo1,DT,feat,0.0,0.0,0.0,0.0,0.0
1013,tokyo1,DT,feat,0.0,0.0,0.0,0.0,0.0
1014,tokyo1,RF,feat,0.0010416666666668295,0.0014492753623187582,0.00076494023904361,0.001476377952756014,0.0
1015,tokyo1,RF,feat,0.0,0.0,0.0,0.0,0.0
1016,tokyo1,RF,feat,0.0,0.0006362672322374197,-5.24521374243303e-05,0.0014959349593497429,-0.001626016260162344
1017,tokyo1,RF,feat,0.0,0.0,0.0,0.0,0.0
1018,tokyo1,RF,feat,0.0,0.0,0.0,0.0,0.0
1019,tokyo1,RF,feat,0.0,0.0,0.0,0.0,0.0
1020,soybean,KNN,feat,-0.0414814814814814,-0.03611111111111115,-0.038959230806808076,-0.030880367499446004,-0.03611111111111115
1021,soybean,KNN,feat,-0.042962962962962925,-0.03128177196804638,-0.03574868951673538,-0.03384502422078556,-0.03128177196804638
