,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,imputer,perc-miss
1577,0.9792509979909976,0.9792538686797665,0.9784327487970306,0.9775759018114792,0.9793213608221634,agaricus_lepiota,2,SVC,False,KNN,0.3
1578,0.9819522526771427,0.9819775375464841,0.981256084292546,0.9799079087350833,0.9826400325196472,agaricus_lepiota,3,SVC,True,KNN,0.3
1579,0.9794968789573635,0.9794532199434509,0.9786641833508039,0.9790555149128699,0.978300952658898,agaricus_lepiota,3,SVC,False,KNN,0.3
1580,0.9833032416985183,0.9833633180490806,0.9826792837485213,0.9804317354574705,0.9849385566279627,agaricus_lepiota,4,SVC,True,KNN,0.3
1581,0.9772869039662124,0.977164248205421,0.9763110913972931,0.9787527501705877,0.9739595276312772,agaricus_lepiota,4,SVC,False,KNN,0.3
1582,0.9794960953210401,0.9795081889982925,0.9786793535140172,0.9775916866628471,0.979830001459215,agaricus_lepiota,5,SVC,True,KNN,0.3
1583,0.9807236917613541,0.9806530929075389,0.9799086999380218,0.9810743309893714,0.9788085509995623,agaricus_lepiota,5,SVC,False,KNN,0.3
1584,0.9456102742678908,0.9451217379746952,0.9427873553980497,0.9535135020339611,0.9323437597715286,agaricus_lepiota,0,LR,True,mean,0.3
1585,0.9454874844840008,0.9450034787504757,0.9426659991924502,0.9532618429899291,0.9323437597715286,agaricus_lepiota,0,LR,False,mean,0.3
1586,0.9475746094115445,0.9471747124124799,0.9450036991343613,0.9535860104695166,0.9366862270955368,agaricus_lepiota,1,LR,True,mean,0.3
1587,0.9473290298437647,0.9469193497975668,0.9447353763848698,0.9535571511545544,0.9361755018657105,agaricus_lepiota,1,LR,False,mean,0.3
1588,0.9457339682475384,0.94531797960578,0.9430211486798594,0.9519104171610258,0.9343918721727711,agaricus_lepiota,2,LR,True,mean,0.3
1589,0.9458567580314283,0.9454362388299996,0.9431454072830745,0.9521586118135044,0.9343918721727711,agaricus_lepiota,2,LR,False,mean,0.3
1590,0.9464705261117268,0.9460080393493806,0.9437493517141018,0.9540005703251625,0.9338798440724605,agaricus_lepiota,3,LR,True,mean,0.3
1591,0.9464705261117268,0.9460080393493806,0.9437493517141018,0.9540005703251625,0.9338798440724605,agaricus_lepiota,3,LR,False,mean,0.3
1592,0.9456109373447796,0.945189256001936,0.9429173217971605,0.9519067598617987,0.9341344249650831,agaricus_lepiota,4,LR,True,mean,0.3
1593,0.9457336668489524,0.9453168070223442,0.9430539950839394,0.9519188083185008,0.9343895270058994,agaricus_lepiota,4,LR,False,mean,0.3
1594,0.9447514088575499,0.9442854133312606,0.941950902172691,0.9520894148434211,0.9320902211752935,agaricus_lepiota,5,LR,True,mean,0.3
1595,0.9447514088575499,0.9442854133312606,0.941950902172691,0.9520894148434211,0.9320902211752935,agaricus_lepiota,5,LR,False,mean,0.3
1596,0.9453645741406764,0.9450353214228078,0.9427796690605695,0.9492478492693546,0.9364282587396552,agaricus_lepiota,0,LR,True,median,0.3
1597,0.9453645741406764,0.9450353214228078,0.9427796690605695,0.9492478492693546,0.9364282587396552,agaricus_lepiota,0,LR,False,median,0.3
1598,0.945978703899278,0.9456936144229523,0.9435135429299213,0.9489531295626616,0.9382178816368223,agaricus_lepiota,1,LR,True,median,0.3
1599,0.9457331243314979,0.9454382518080391,0.9432397253605417,0.9489299585039761,0.937707156406996,agaricus_lepiota,1,LR,False,median,0.3
1600,0.9453659605741715,0.9450198647195927,0.9427463512811183,0.9497565367794851,0.935924308436347,agaricus_lepiota,2,LR,True,median,0.3
1601,0.94573414908669,0.9453839341884398,0.94312747410209,0.9502725202680136,0.9361794104771634,agaricus_lepiota,2,LR,False,median,0.3
1602,0.9458568785908628,0.9455580744768397,0.9433653074484348,0.9492690747262669,0.9377102832961581,agaricus_lepiota,3,LR,True,median,0.3
1603,0.9456112990230828,0.9452838676954523,0.9430600365986761,0.949714952788738,0.9366888328365054,agaricus_lepiota,3,LR,False,median,0.3
1604,0.9448740780820054,0.9445642388316562,0.9423327433928933,0.948354013975422,0.9364321673511079,agaricus_lepiota,4,LR,True,median,0.3
1605,0.9448740780820054,0.9445642388316562,0.9423327433928933,0.948354013975422,0.9364321673511079,agaricus_lepiota,4,LR,False,median,0.3
1606,0.9458563360734081,0.9454904261625505,0.9432590533057885,0.9507716690531032,0.9359193575285067,agaricus_lepiota,5,LR,True,median,0.3
1607,0.9458563360734081,0.9454904261625505,0.9432590533057885,0.9507716690531032,0.9359193575285067,agaricus_lepiota,5,LR,False,median,0.3
1608,0.9539593767752377,0.9537837895577364,0.9519806955923025,0.9547997527554796,0.9491948260407329,agaricus_lepiota,0,LR,True,KNN,0.3
1609,0.9527314186566207,0.9525162682793592,0.9506545134356457,0.9544587517691814,0.9468963019324175,agaricus_lepiota,0,LR,False,KNN,0.3
1610,0.9545729640163845,0.9543852894843614,0.9525957390548853,0.9558579334774995,0.9494517521002273,agaricus_lepiota,1,LR,True,KNN,0.3
1611,0.9532224572327462,0.9529997695558616,0.9511428245857412,0.9552624207562759,0.9471537491401054,agaricus_lepiota,1,LR,False,KNN,0.3
1612,0.9542051371821691,0.9540407156172307,0.9522395144506222,0.9548442833984004,0.9497086781597215,agaricus_lepiota,2,LR,True,KNN,0.3
1613,0.9531000291271593,0.9529010059333585,0.9510490495396592,0.9545064005802448,0.947665777240416,agaricus_lepiota,2,LR,False,KNN,0.3
1614,0.955310606915482,0.9550769126725432,0.9533344639500495,0.9578345681403645,0.9489428508890788,agaricus_lepiota,3,LR,True,KNN,0.3
1615,0.9539599795724094,0.9536819706608062,0.9518657429675295,0.9574630089315522,0.9463894853140439,agaricus_lepiota,3,LR,False,KNN,0.3
1616,0.9551872143344202,0.955005373003364,0.9532646533608177,0.9563855030110439,0.9502188822413541,agaricus_lepiota,4,LR,True,KNN,0.3
1617,0.9542050166227347,0.9540030272842823,0.9522150083623953,0.9558244616563416,0.9486872277000689,agaricus_lepiota,4,LR,False,KNN,0.3
1618,0.9543287106023826,0.9541214167955501,0.952317513743233,0.9560074166197914,0.9486874882741657,agaricus_lepiota,5,LR,True,KNN,0.3
1619,0.9532234217082212,0.953009582500244,0.951155571912897,0.954971201569397,0.9474098934773092,agaricus_lepiota,5,LR,False,KNN,0.3
1620,0.9154077247734206,0.915710008847785,0.9130590898596576,0.9028052479074157,0.9236622125867713,agaricus_lepiota,0,NB,True,mean,0.3
1621,0.9152849952692478,0.9155917496235655,0.912944605611197,0.9025861168098547,0.9236622125867713,agaricus_lepiota,0,NB,False,mean,0.3
1622,0.9161442223578917,0.91639299167502,0.9137713062988811,0.9051335691312851,0.9228995122052908,agaricus_lepiota,1,NB,True,mean,0.3
1623,0.9161442223578917,0.91639299167502,0.9137713062988811,0.9051335691312851,0.9228995122052908,agaricus_lepiota,1,NB,False,mean,0.3
1624,0.9146716491469696,0.9149466570310623,0.9122448551061303,0.9026117995900416,0.922135508953326,agaricus_lepiota,2,NB,True,mean,0.3
1625,0.9146716491469696,0.9149466570310623,0.9122448551061303,0.9026117995900416,0.922135508953326,agaricus_lepiota,2,NB,False,mean,0.3
1626,0.9158988839089806,0.9161107959679282,0.9133878754543354,0.9054837219733407,0.9216255654457901,agaricus_lepiota,3,NB,True,mean,0.3
1627,0.9158988839089806,0.9161107959679282,0.9133878754543354,0.9054837219733407,0.9216255654457901,agaricus_lepiota,3,NB,False,mean,0.3
1628,0.9184778310489732,0.918621333342813,0.9158769092535607,0.909500936822871,0.922389308123658,agaricus_lepiota,4,NB,True,mean,0.3
1629,0.9183550412650832,0.9185030741185936,0.9157625180534307,0.9092781442252231,0.922389308123658,agaricus_lepiota,4,NB,False,mean,0.3
1630,0.9154080261720065,0.9156368470617112,0.9129019130446078,0.9043754030231904,0.9216237414271121,agaricus_lepiota,5,NB,True,mean,0.3
1631,0.9150396568203365,0.9152820693890528,0.9125543520505583,0.9036917197935724,0.9216237414271121,agaricus_lepiota,5,NB,False,mean,0.3
1632,0.9155304542775934,0.9158755087752384,0.9132788787450099,0.9019667696378729,0.924939286235434,agaricus_lepiota,0,NB,True,median,0.3
1633,0.9155304542775934,0.9158755087752384,0.9132788787450099,0.9019667696378729,0.924939286235434,agaricus_lepiota,0,NB,False,median,0.3
1634,0.9117243326553071,0.9122389116575813,0.9099148309200766,0.8950018531643289,0.9257077192470451,agaricus_lepiota,1,NB,True,median,0.3
1635,0.9117243326553071,0.9122389116575813,0.9099148309200766,0.8950018531643289,0.9257077192470451,agaricus_lepiota,1,NB,False,median,0.3
1636,0.9156539071383724,0.915995982879281,0.9134066378799575,0.9022177116427783,0.9249437159950804,agaricus_lepiota,2,NB,True,median,0.3
1637,0.915285718625854,0.9156319134104338,0.9130387712357034,0.9017412833106385,0.924688613954264,agaricus_lepiota,2,NB,False,median,0.3
1638,0.9155308159558965,0.9158494574053502,0.9132342914835883,0.9026141320650591,0.9241776281503409,agaricus_lepiota,3,NB,True,median,0.3
1639,0.9147940772525567,0.9151022137270849,0.9124501273601566,0.9020629833091903,0.9231561776906881,agaricus_lepiota,3,NB,False,median,0.3
1640,0.9130751408375313,0.9134834911986698,0.9109408496988728,0.8981316830130145,0.9241760647057597,agaricus_lepiota,4,NB,True,median,0.3
1641,0.9130751408375313,0.9134834911986698,0.9109408496988728,0.8981316830130145,0.9241760647057597,agaricus_lepiota,4,NB,False,median,0.3
1642,0.9149171684350323,0.9152580309972043,0.9126522875222602,0.9014365458731632,0.9241773675762439,agaricus_lepiota,5,NB,True,median,0.3
1643,0.9149171684350323,0.9152580309972043,0.9126522875222602,0.9014365458731632,0.9241773675762439,agaricus_lepiota,5,NB,False,median,0.3
1644,0.918968266827927,0.9190831241377758,0.9162751231397229,0.91059482848346,0.922130297471389,agaricus_lepiota,0,NB,True,KNN,0.3
1645,0.9194593656837696,0.9195561610346539,0.9167468027917398,0.9115394035243375,0.922130297471389,agaricus_lepiota,0,NB,False,KNN,0.3
1646,0.9183540165098911,0.9185030741185936,0.9158015000536233,0.9096193745561699,0.922389308123658,agaricus_lepiota,1,NB,True,KNN,0.3
1647,0.9184768665734984,0.9186024891763387,0.9158771552445328,0.910279413065914,0.9218785828938316,agaricus_lepiota,1,NB,False,KNN,0.3
1648,0.9208104752645797,0.9208598788161335,0.9180401055265126,0.9140948359479698,0.9221360301015196,agaricus_lepiota,2,NB,True,KNN,0.3
1649,0.9219153422007209,0.9219147897508719,0.9190665266117375,0.9163731718226666,0.9218806674866065,agaricus_lepiota,2,NB,False,KNN,0.3
1650,0.9184775899301044,0.9185562907694922,0.9157065228488925,0.9109426024233065,0.9206035938379438,agaricus_lepiota,3,NB,True,KNN,0.3
1651,0.9190911771712513,0.9191381648073526,0.916276138225772,0.9123570121676938,0.9203482312230306,agaricus_lepiota,3,NB,False,KNN,0.3
1652,0.9190916594089887,0.9191748108439135,0.9163408818411446,0.9114173872484813,0.9213675970899085,agaricus_lepiota,4,NB,True,KNN,0.3
1653,0.9195826979851143,0.9196477174537431,0.9168138435167594,0.9123753282336874,0.9213673365158116,agaricus_lepiota,4,NB,False,KNN,0.3
1654,0.9197052466501355,0.9197853419926305,0.9169687835668577,0.9121323207748847,0.9218791040420253,agaricus_lepiota,5,NB,True,KNN,0.3
1655,0.9198281569934599,0.9198564908006646,0.9169785995781115,0.9134036984524825,0.9206022909674595,agaricus_lepiota,5,NB,False,KNN,0.3
1656,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,DT,True,mean,0.3
1657,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,DT,False,mean,0.3
1658,0.9995088408644401,0.9994892747701736,0.9994882292732856,1.0,0.9989785495403473,agaricus_lepiota,1,DT,True,mean,0.3
1659,0.9995088408644401,0.9994892747701736,0.9994882292732856,1.0,0.9989785495403473,agaricus_lepiota,1,DT,False,mean,0.3
1660,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,DT,True,mean,0.3
1661,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,DT,False,mean,0.3
1662,0.99987721021611,0.9998817407757805,0.9998723838693211,0.9997448979591836,1.0,agaricus_lepiota,3,DT,True,mean,0.3
1663,0.99987721021611,0.9998817407757805,0.9998723838693211,0.9997448979591836,1.0,agaricus_lepiota,3,DT,False,mean,0.3
1664,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,DT,True,mean,0.3
1665,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,DT,False,mean,0.3
1666,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,DT,True,mean,0.3
1667,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,DT,False,mean,0.3
1668,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,DT,True,median,0.3
1669,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,DT,False,median,0.3
1670,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,1,DT,True,median,0.3
1671,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,1,DT,False,median,0.3
1672,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,DT,True,median,0.3
1673,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,DT,False,median,0.3
1674,0.99987721021611,0.9998817407757805,0.9998723838693211,0.9997448979591836,1.0,agaricus_lepiota,3,DT,True,median,0.3
1675,0.99987721021611,0.9998817407757805,0.9998723838693211,0.9997448979591836,1.0,agaricus_lepiota,3,DT,False,median,0.3
1676,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,DT,True,median,0.3
1677,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,DT,False,median,0.3
1678,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,DT,True,median,0.3
1679,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,DT,False,median,0.3
1680,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,DT,True,KNN,0.3
1681,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,DT,False,KNN,0.3
1682,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,1,DT,True,KNN,0.3
1683,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,1,DT,False,KNN,0.3
1684,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,DT,True,KNN,0.3
1685,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,DT,False,KNN,0.3
1686,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,3,DT,True,KNN,0.3
1687,0.99987721021611,0.9998817407757805,0.9998723838693211,0.9997448979591836,1.0,agaricus_lepiota,3,DT,False,KNN,0.3
1688,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,DT,True,KNN,0.3
1689,0.99987721021611,0.9998817407757805,0.9998723838693211,0.9997448979591836,1.0,agaricus_lepiota,4,DT,False,KNN,0.3
1690,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,DT,True,KNN,0.3
1691,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,DT,False,KNN,0.3
1692,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,RF,True,mean,0.3
1693,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,RF,False,mean,0.3
1694,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,1,RF,True,mean,0.3
1695,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,1,RF,False,mean,0.3
1696,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,RF,True,mean,0.3
1697,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,RF,False,mean,0.3
1698,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,3,RF,True,mean,0.3
1699,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,3,RF,False,mean,0.3
1700,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,RF,True,mean,0.3
1701,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,RF,False,mean,0.3
1702,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,RF,True,mean,0.3
1703,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,RF,False,mean,0.3
1704,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,RF,True,median,0.3
1705,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,RF,False,median,0.3
1706,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,1,RF,True,median,0.3
1707,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,1,RF,False,median,0.3
1708,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,RF,True,median,0.3
1709,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,RF,False,median,0.3
1710,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,3,RF,True,median,0.3
1711,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,3,RF,False,median,0.3
1712,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,RF,True,median,0.3
1713,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,RF,False,median,0.3
1714,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,RF,True,median,0.3
1715,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,RF,False,median,0.3
1716,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,RF,True,KNN,0.3
1717,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,0,RF,False,KNN,0.3
1718,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,1,RF,True,KNN,0.3
1719,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,1,RF,False,KNN,0.3
1720,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,RF,True,KNN,0.3
1721,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,2,RF,False,KNN,0.3
1722,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,3,RF,True,KNN,0.3
1723,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,3,RF,False,KNN,0.3
1724,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,RF,True,KNN,0.3
1725,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,4,RF,False,KNN,0.3
1726,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,RF,True,KNN,0.3
1727,1.0,1.0,1.0,1.0,1.0,agaricus_lepiota,5,RF,False,KNN,0.3
1728,0.9997538158542589,0.9997534973997677,0.999744637318478,0.9997448979591836,0.9997446373850868,mushroom,0,KNN,True,mean,0.05
1729,0.9997538158542589,0.9997534973997677,0.999744637318478,0.9997448979591836,0.9997446373850868,mushroom,0,KNN,False,mean,0.05
1730,0.9997538158542589,0.9997534973997677,0.999744637318478,0.9997448979591836,0.9997446373850868,mushroom,1,KNN,True,mean,0.05
1731,0.9997538158542589,0.9997534973997677,0.999744637318478,0.9997448979591836,0.9997446373850868,mushroom,1,KNN,False,mean,0.05
1732,0.9997538158542589,0.9997534973997677,0.9997446373850868,0.9997446373850868,0.9997446373850868,mushroom,2,KNN,True,mean,0.05
1733,0.9997538158542589,0.9997534973997677,0.9997446373850868,0.9997446373850868,0.9997446373850868,mushroom,2,KNN,False,mean,0.05
1734,0.9997538158542589,0.9997534973997677,0.999744637318478,0.9997448979591836,0.9997446373850868,mushroom,3,KNN,True,mean,0.05
1735,0.9997538158542589,0.9997534973997677,0.999744637318478,0.9997448979591836,0.9997446373850868,mushroom,3,KNN,False,mean,0.05
1736,0.9991383554899065,0.9991150908624848,0.9991051208426822,0.9997441146366428,0.998467824310521,mushroom,4,KNN,True,mean,0.05
1737,0.9991383554899065,0.9991150908624848,0.9991051208426822,0.9997441146366428,0.998467824310521,mushroom,4,KNN,False,mean,0.05
1738,0.9996307237813884,0.999625816092311,0.9996168907676348,0.9997448979591836,0.9994892747701736,mushroom,5,KNN,True,mean,0.05
1739,0.9996307237813884,0.999625816092311,0.9996168907676348,0.9997448979591836,0.9994892747701736,mushroom,5,KNN,False,mean,0.05
1740,0.9996307237813885,0.9996346761069921,0.9996171514083406,0.9994903160040775,0.9997446373850868,mushroom,0,KNN,True,median,0.05
1741,0.9996307237813885,0.9996346761069921,0.9996171514083406,0.9994903160040775,0.9997446373850868,mushroom,0,KNN,False,median,0.05
1742,0.9996307237813884,0.9996346761069921,0.9996171514083405,0.9994903160040775,0.9997446373850868,mushroom,1,KNN,True,median,0.05
1743,0.9996307237813884,0.9996346761069921,0.9996171514083405,0.9994903160040775,0.9997446373850868,mushroom,1,KNN,False,median,0.05
1744,0.9996307237813885,0.9996346761069921,0.9996171516079633,0.9994897959183673,0.9997446373850868,mushroom,2,KNN,True,median,0.05
1745,0.9996307237813885,0.9996346761069921,0.9996171516079633,0.9994897959183673,0.9997446373850868,mushroom,2,KNN,False,median,0.05
1746,0.9996307237813884,0.9996346761069921,0.999617021187799,0.9994897959183673,0.9997446373850868,mushroom,3,KNN,True,median,0.05
1747,0.9996307237813884,0.9996346761069921,0.999617021187799,0.9994897959183673,0.9997446373850868,mushroom,3,KNN,False,median,0.05
1748,0.999015263417036,0.9989962695697092,0.9989775051124745,0.9994882292732856,0.998467824310521,mushroom,4,KNN,True,median,0.05
1749,0.999015263417036,0.9989962695697092,0.9989775051124745,0.9994882292732856,0.998467824310521,mushroom,4,KNN,False,median,0.05
1750,0.9996307237813884,0.999625816092311,0.9996168907676348,0.9997448979591836,0.9994892747701736,mushroom,5,KNN,True,median,0.05
1751,0.9996307237813884,0.999625816092311,0.9996168907676348,0.9997448979591836,0.9994892747701736,mushroom,5,KNN,False,median,0.05
1752,0.9998769079271295,0.9998723186925433,0.9998722534491569,1.0,0.9997446373850868,mushroom,0,KNN,True,KNN,0.05
1753,0.9998769079271295,0.9998723186925433,0.9998722534491569,1.0,0.9997446373850868,mushroom,0,KNN,False,KNN,0.05
1754,1.0,1.0,1.0,1.0,1.0,mushroom,1,KNN,True,KNN,0.05
1755,1.0,1.0,1.0,1.0,1.0,mushroom,1,KNN,False,KNN,0.05
1756,1.0,1.0,1.0,1.0,1.0,mushroom,2,KNN,True,KNN,0.05
1757,1.0,1.0,1.0,1.0,1.0,mushroom,2,KNN,False,KNN,0.05
1758,1.0,1.0,1.0,1.0,1.0,mushroom,3,KNN,True,KNN,0.05
1759,1.0,1.0,1.0,1.0,1.0,mushroom,3,KNN,False,KNN,0.05
1760,0.9996307237813885,0.9996169560776302,0.999616368286445,1.0,0.9992339121552605,mushroom,4,KNN,True,KNN,0.05
1761,0.9996307237813885,0.9996169560776302,0.999616368286445,1.0,0.9992339121552605,mushroom,4,KNN,False,KNN,0.05
1762,0.9998769079271295,0.9998723186925433,0.9998722534491569,1.0,0.9997446373850868,mushroom,5,KNN,True,KNN,0.05
1763,0.9997538158542589,0.9997446373850867,0.9997445068983137,1.0,0.9994892747701736,mushroom,5,KNN,False,KNN,0.05
1764,0.9705809945839488,0.9707688696466091,0.9696865344165907,0.9634839150305393,0.9759959141981615,mushroom,0,SVC,True,mean,0.05
1765,0.9705809945839488,0.9707688696466091,0.9696865344165907,0.9634839150305393,0.9759959141981615,mushroom,0,SVC,False,mean,0.05
1766,0.9698424421467258,0.9701002419633599,0.9690036260930021,0.961013237794282,0.9772727272727272,mushroom,1,SVC,True,mean,0.05
1767,0.9700886262924668,0.9703378845489112,0.9692475593886091,0.9614857850490075,0.9772727272727272,mushroom,1,SVC,False,mean,0.05
1768,0.9736582964057116,0.9737748420247245,0.9727847449249938,0.9686097234538433,0.977017364657814,mushroom,2,SVC,True,mean,0.05
1769,0.973535204332841,0.9736560207319488,0.9726613001080859,0.9683629597841262,0.977017364657814,mushroom,2,SVC,False,mean,0.05
1770,0.9695962580009848,0.9697917192603611,0.968650333691174,0.9622970975643913,0.9752298263534218,mushroom,3,SVC,True,mean,0.05
1771,0.9695962580009848,0.9697917192603611,0.968650333691174,0.9622970975643913,0.9752298263534218,mushroom,3,SVC,False,mean,0.05
1772,0.9691038897095027,0.9692987140598965,0.9681728213806743,0.9617488512512088,0.9747191011235955,mushroom,4,SVC,True,mean,0.05
1773,0.9691038897095027,0.9692987140598965,0.9681728213806743,0.9617488512512088,0.9747191011235955,mushroom,4,SVC,False,mean,0.05
1774,0.9693500738552436,0.9695186366160862,0.9684079407210602,0.9627933166406306,0.9742083758937692,mushroom,5,SVC,True,mean,0.05
1775,0.9693500738552436,0.9695186366160862,0.9684079407210602,0.9627933166406306,0.9742083758937692,mushroom,5,SVC,False,mean,0.05
1776,0.9723042836041359,0.9722285874078073,0.9712202743097365,0.9724008492650855,0.9701225740551583,mushroom,0,SVC,True,median,0.05
1777,0.9723042836041359,0.9722285874078073,0.9712202743097365,0.9724008492650855,0.9701225740551583,mushroom,0,SVC,False,median,0.05
1778,0.9729197439684885,0.9729112940184947,0.9719098328849467,0.9712682421938226,0.97267620020429,mushroom,1,SVC,True,median,0.05
1779,0.9729197439684885,0.9729112940184947,0.9719098328849467,0.9712682421938226,0.97267620020429,mushroom,1,SVC,False,median,0.05
1780,0.9729197439684885,0.9729644541065804,0.971945020074924,0.9697719813366724,0.9742083758937692,mushroom,2,SVC,True,median,0.05
1781,0.9729197439684885,0.9729644541065804,0.971945020074924,0.9697719813366724,0.9742083758937692,mushroom,2,SVC,False,median,0.05
1782,0.9682422451994092,0.9683872248783387,0.9671827657813188,0.9622056784005116,0.9724208375893769,mushroom,3,SVC,True,median,0.05
1783,0.9682422451994092,0.9683872248783387,0.9671827657813188,0.9622056784005116,0.9724208375893769,mushroom,3,SVC,False,median,0.05
1784,0.9731659281142294,0.9732641167948982,0.9722523992104237,0.9686006373202183,0.9759959141981613,mushroom,4,SVC,True,median,0.05
1785,0.9731659281142294,0.9732641167948982,0.9722523992104237,0.9686006373202183,0.9759959141981613,mushroom,4,SVC,False,median,0.05
1786,0.9693500738552436,0.9695186366160862,0.9684079407210602,0.9627933166406306,0.9742083758937692,mushroom,5,SVC,True,median,0.05
1787,0.9693500738552436,0.9695186366160862,0.9684079407210602,0.9627933166406306,0.9742083758937692,mushroom,5,SVC,False,median,0.05
1788,0.9718119153126539,0.9715406618843625,0.9705671776921677,0.9772460979650734,0.9639938712972421,mushroom,0,SVC,True,KNN,0.05
1789,0.9718119153126539,0.9715406618843625,0.9705671776921677,0.9772460979650734,0.9639938712972421,mushroom,0,SVC,False,KNN,0.05
1790,0.9731659281142295,0.9730071763691515,0.9720591329942653,0.9756151047439883,0.9685903983656793,mushroom,1,SVC,True,KNN,0.05
1791,0.973042836041359,0.9728883550763758,0.971933642947691,0.975360337259629,0.9685903983656793,mushroom,1,SVC,False,KNN,0.05
1792,0.9718119153126539,0.9715406618843625,0.9705570591921426,0.9772295116841723,0.9639938712972421,mushroom,2,SVC,True,KNN,0.05
1793,0.9718119153126539,0.9715406618843625,0.9705570591921426,0.9772295116841723,0.9639938712972421,mushroom,2,SVC,False,KNN,0.05
1794,0.9726735598227474,0.972505311154006,0.9715443621901483,0.9753223914373726,0.9678243105209398,mushroom,3,SVC,True,KNN,0.05
1795,0.9726735598227474,0.972505311154006,0.9715443621901483,0.9753223914373726,0.9678243105209398,mushroom,3,SVC,False,KNN,0.05
1796,0.9727966518956179,0.9726241324467817,0.9716341015727525,0.9756384432191992,0.9678243105209396,mushroom,4,SVC,True,KNN,0.05
1797,0.9727966518956179,0.9726241324467817,0.9716341015727525,0.9756384432191992,0.9678243105209396,mushroom,4,SVC,False,KNN,0.05
1798,0.9718119153126539,0.9715406618843625,0.9705504600688742,0.9772096140668663,0.9639938712972421,mushroom,5,SVC,True,KNN,0.05
1799,0.9716888232397833,0.971412980576906,0.9704196976017156,0.9772048657388055,0.9637385086823289,mushroom,5,SVC,False,KNN,0.05
1800,0.9455933037912359,0.945177384776116,0.9430367832541355,0.9527206879844892,0.9336057201225741,mushroom,0,LR,True,mean,0.05
