,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
172,0.7906428571428571,0.7880523092080355,0.7879920602872025,0.7880983955905578,0.7880523092080355,mnist,2,DT,True,10
173,0.7906428571428571,0.7880523092080355,0.7879920602872025,0.7880983955905578,0.7880523092080355,mnist,2,DT,False,10
174,0.796,0.7926322515241484,0.7929364367560809,0.7933551825296827,0.7926322515241484,mnist,3,DT,True,10
175,0.796,0.7926322515241484,0.7929364367560809,0.7933551825296827,0.7926322515241484,mnist,3,DT,False,10
176,0.7943571428571429,0.7907169489554866,0.791136385996466,0.7918115565517159,0.7907169489554866,mnist,4,DT,True,10
177,0.7943571428571429,0.7907169489554866,0.791136385996466,0.7918115565517159,0.7907169489554866,mnist,4,DT,False,10
178,0.7924285714285715,0.7900368954457838,0.7902200049858304,0.7907199543011056,0.7900368954457838,mnist,5,DT,True,10
179,0.7874285714285715,0.784752694476433,0.7849507825202388,0.7853744765261281,0.784752694476433,mnist,5,DT,False,10
180,0.8424285714285714,0.8413048038844103,0.8413872044250688,0.8416192253380019,0.8413048038844103,mnist,0,DT,True,20
181,0.8426428571428571,0.8415107166383983,0.8415122151355992,0.8416223932960692,0.8415107166383983,mnist,0,DT,False,20
182,0.8477857142857143,0.8455811331747626,0.8456080769150548,0.845901920331974,0.8455811331747626,mnist,1,DT,True,20
183,0.8510714285714286,0.8489381486703442,0.8489626971096852,0.8491168029366003,0.8489381486703442,mnist,1,DT,False,20
184,0.8491428571428571,0.8471952165299339,0.8472927833848205,0.847477778367713,0.8471952165299339,mnist,2,DT,True,20
185,0.8491428571428571,0.8471952165299339,0.8472927833848205,0.847477778367713,0.8471952165299339,mnist,2,DT,False,20
186,0.845,0.8427513686302092,0.842761601412481,0.8429414085881148,0.8427513686302092,mnist,3,DT,True,20
187,0.845,0.8427513686302092,0.842761601412481,0.8429414085881148,0.8427513686302092,mnist,3,DT,False,20
188,0.8567857142857143,0.8544485320906672,0.854607652488631,0.8549080360911463,0.8544485320906672,mnist,4,DT,True,20
189,0.8551428571428571,0.852871729940458,0.8530388308777603,0.8533474327374906,0.852871729940458,mnist,4,DT,False,20
190,0.8477142857142858,0.8460016347059292,0.8460082978426714,0.8462709372747138,0.8460016347059292,mnist,5,DT,True,20
191,0.8477142857142858,0.8460016347059292,0.8460082978426714,0.8462709372747138,0.8460016347059292,mnist,5,DT,False,20
192,0.5869285714285715,0.5841614195231,0.5813899218467372,0.5809259110783012,0.5841614195231,mnist,0,RF,True,1
193,0.5960714285714286,0.5929479884278773,0.5900476901785666,0.5890102974697988,0.5929479884278773,mnist,0,RF,False,1
194,0.5885,0.5828129736764859,0.5808912518540355,0.5808757117548001,0.5828129736764859,mnist,1,RF,True,1
195,0.5866428571428571,0.581163401439357,0.5791659944058327,0.5781915106236474,0.581163401439357,mnist,1,RF,False,1
196,0.5952142857142857,0.5903399782540658,0.5877191688512898,0.5873663629108972,0.5903399782540658,mnist,2,RF,True,1
197,0.5952142857142857,0.5903399782540658,0.5877191688512898,0.5873663629108972,0.5903399782540658,mnist,2,RF,False,1
198,0.5938571428571429,0.5880106596268332,0.5866162620260151,0.5868751003672202,0.5880106596268332,mnist,3,RF,True,1
199,0.5938571428571429,0.5880106596268332,0.5866162620260151,0.5868751003672202,0.5880106596268332,mnist,3,RF,False,1
200,0.5996428571428571,0.593682737508174,0.5910702220907101,0.5911143038510192,0.593682737508174,mnist,4,RF,True,1
201,0.5996428571428571,0.593682737508174,0.5910702220907101,0.5911143038510192,0.593682737508174,mnist,4,RF,False,1
202,0.6013571428571428,0.5981451806135534,0.5946271444484503,0.5937553032134784,0.5981451806135534,mnist,5,RF,True,1
203,0.6125714285714285,0.6092860566041864,0.6054084374833146,0.6037551637712747,0.6092860566041864,mnist,5,RF,False,1
204,0.8385714285714285,0.8376697127108441,0.8369618119522965,0.8372480312580333,0.8376697127108441,mnist,0,RF,True,5
205,0.8322142857142857,0.8312888962287998,0.8305721145455577,0.8306845949070316,0.8312888962287998,mnist,0,RF,False,5
206,0.8471428571428572,0.844556292599519,0.8442058570200247,0.8443936570201194,0.844556292599519,mnist,1,RF,True,5
207,0.8444285714285714,0.8418072577419251,0.8413180199633509,0.8414838600427931,0.8418072577419251,mnist,1,RF,False,5
208,0.8372142857142857,0.8354242625088787,0.8347231776478978,0.8345916651596823,0.8354242625088787,mnist,2,RF,True,5
209,0.8391428571428572,0.8373476169917586,0.836683858287065,0.8364949533671286,0.8373476169917586,mnist,2,RF,False,5
210,0.8435,0.8409791994856886,0.8406046861245265,0.840764651502561,0.8409791994856886,mnist,3,RF,True,5
211,0.8432857142857143,0.8408207750902836,0.8405040805115617,0.8404928823014342,0.8408207750902836,mnist,3,RF,False,5
212,0.8491428571428571,0.8465589211061955,0.8462450535137362,0.8463580733011279,0.8465589211061955,mnist,4,RF,True,5
213,0.8473571428571428,0.8446737424053458,0.8442764305202981,0.8444572333150958,0.8446737424053458,mnist,4,RF,False,5
214,0.8457857142857143,0.8441853082678431,0.8436217522588019,0.8437054648460496,0.8441853082678431,mnist,5,RF,True,5
215,0.845,0.8434334252555804,0.8428142062027646,0.8427960784789897,0.8434334252555804,mnist,5,RF,False,5
216,0.8925714285714286,0.8918360619810505,0.8915612459192455,0.8918588913283164,0.8918360619810505,mnist,0,RF,True,10
217,0.8925714285714286,0.8918360619810505,0.8915612459192455,0.8918588913283164,0.8918360619810505,mnist,0,RF,False,10
218,0.8975714285714286,0.8957119846573584,0.8955639838548655,0.8956949945209558,0.8957119846573584,mnist,1,RF,True,10
219,0.8975714285714286,0.8957119846573584,0.8955639838548655,0.8956949945209558,0.8957119846573584,mnist,1,RF,False,10
220,0.8927857142857143,0.8913960880276033,0.8912112600121569,0.8915217966989728,0.8913960880276033,mnist,2,RF,True,10
221,0.8927857142857143,0.8913960880276033,0.8912112600121569,0.8915217966989728,0.8913960880276033,mnist,2,RF,False,10
222,0.8972857142857142,0.8955377197812968,0.8952091435671488,0.8953416022272378,0.8955377197812968,mnist,3,RF,True,10
223,0.8972857142857142,0.8955377197812968,0.8952091435671488,0.8953416022272378,0.8955377197812968,mnist,3,RF,False,10
224,0.9004285714285715,0.898411299675175,0.898266849063809,0.8984425861864926,0.898411299675175,mnist,4,RF,True,10
225,0.9004285714285715,0.898411299675175,0.898266849063809,0.8984425861864926,0.898411299675175,mnist,4,RF,False,10
226,0.9015,0.9000100352276693,0.8997335540733381,0.899799741828849,0.9000100352276693,mnist,5,RF,True,10
227,0.8976428571428572,0.8961415382752241,0.89582630039035,0.8958778829727544,0.8961415382752241,mnist,5,RF,False,10
228,0.9452857142857143,0.9451375797734365,0.9449912854511254,0.9449422963727608,0.9451375797734365,mnist,0,RF,True,20
