Unnamed: 0,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
203,0.875,0.8629711751662972,0.8421052631578947,0.9142857142857144,0.7804878048780488,clean1,5,LR,False,5
204,0.9583333333333334,0.9560238204306,0.945945945945946,0.945945945945946,0.945945945945946,clean1,0,LR,True,10
205,0.9479166666666666,0.9475492441594136,0.9333333333333332,0.9210526315789472,0.945945945945946,clean1,0,LR,False,10
206,1.0,1.0,1.0,1.0,1.0,clean1,1,LR,True,10
207,0.9895833333333334,0.9916666666666668,0.9863013698630138,0.972972972972973,1.0,clean1,1,LR,False,10
208,0.96875,0.9696230598669624,0.963855421686747,0.9523809523809524,0.975609756097561,clean1,2,LR,True,10
209,0.96875,0.9696230598669624,0.963855421686747,0.9523809523809524,0.975609756097561,clean1,2,LR,False,10
210,0.9791666666666666,0.98,0.979591836734694,1.0,0.96,clean1,3,LR,True,10
211,0.9791666666666666,0.98,0.979591836734694,1.0,0.96,clean1,3,LR,False,10
212,0.9583333333333334,0.9582608695652174,0.9565217391304348,0.9565217391304348,0.9565217391304348,clean1,4,LR,True,10
213,0.9583333333333334,0.9582608695652174,0.9565217391304348,0.9565217391304348,0.9565217391304348,clean1,4,LR,False,10
214,0.9583333333333334,0.9574279379157428,0.951219512195122,0.951219512195122,0.951219512195122,clean1,5,LR,True,10
215,0.9895833333333334,0.9878048780487804,0.9876543209876544,1.0,0.975609756097561,clean1,5,LR,False,10
216,0.6974921630094044,0.638706305654385,0.5278248225130442,0.4556412729026036,0.638706305654385,dna,0,LR,True,1
217,0.6974921630094044,0.638706305654385,0.5278248225130442,0.4556412729026036,0.638706305654385,dna,0,LR,False,1
218,0.700626959247649,0.6371049949031601,0.525061772586525,0.4539099687202503,0.6371049949031601,dna,1,LR,True,1
219,0.700626959247649,0.6371049949031601,0.525061772586525,0.4539099687202503,0.6371049949031601,dna,1,LR,False,1
220,0.677115987460815,0.6334819769602378,0.5112250160254094,0.4361030927835052,0.6334819769602378,dna,2,LR,True,1
221,0.677115987460815,0.6334819769602378,0.5112250160254094,0.4361030927835052,0.6334819769602378,dna,2,LR,False,1
222,0.7335423197492164,0.6418006822612086,0.5451299910199969,0.4797064249618994,0.6418006822612086,dna,3,LR,True,1
223,0.7335423197492164,0.6418006822612086,0.5451299910199969,0.4797064249618994,0.6418006822612086,dna,3,LR,False,1
224,0.7460815047021944,0.6455331412103746,0.548287246033517,0.4819165270798436,0.6455331412103746,dna,4,LR,True,1
225,0.7460815047021944,0.6455331412103746,0.548287246033517,0.4819165270798436,0.6455331412103746,dna,4,LR,False,1
226,0.713166144200627,0.6382758781670368,0.531295864629198,0.4616073381452318,0.6382758781670368,dna,5,LR,True,1
227,0.713166144200627,0.6382758781670368,0.531295864629198,0.4616073381452318,0.6382758781670368,dna,5,LR,False,1
228,0.8730407523510971,0.867911917827494,0.859806320169262,0.8540799297915008,0.867911917827494,dna,0,LR,True,5
229,0.8730407523510971,0.867911917827494,0.859806320169262,0.8540799297915008,0.867911917827494,dna,0,LR,False,5
230,0.8934169278996865,0.8973424470862369,0.8810674804097594,0.8706434681507386,0.8973424470862369,dna,1,LR,True,5
231,0.8934169278996865,0.8973424470862369,0.8810674804097594,0.8706434681507386,0.8973424470862369,dna,1,LR,False,5
232,0.8808777429467085,0.8789414450284015,0.8639393939393939,0.8546884800034857,0.8789414450284015,dna,2,LR,True,5
233,0.8808777429467085,0.8789414450284015,0.8639393939393939,0.8546884800034857,0.8789414450284015,dna,2,LR,False,5
234,0.8934169278996865,0.8917173887098699,0.8802628115473329,0.8721808280440205,0.8917173887098699,dna,3,LR,True,5
235,0.8934169278996865,0.8917173887098699,0.8802628115473329,0.8721808280440205,0.8917173887098699,dna,3,LR,False,5
236,0.8746081504702194,0.8715734815788254,0.8524547394299601,0.8402597402597403,0.8715734815788254,dna,4,LR,True,5
237,0.8746081504702194,0.8715734815788254,0.8524547394299601,0.8402597402597403,0.8715734815788254,dna,4,LR,False,5
238,0.8573667711598746,0.8462201534018825,0.8331709868334073,0.825220807104865,0.8462201534018825,dna,5,LR,True,5
239,0.8573667711598746,0.8462201534018825,0.8331709868334073,0.825220807104865,0.8462201534018825,dna,5,LR,False,5
240,0.9467084639498432,0.9422827594524512,0.94061024721633,0.9390562534005156,0.9422827594524512,dna,0,LR,True,10
241,0.9467084639498432,0.9422827594524512,0.94061024721633,0.9390562534005156,0.9422827594524512,dna,0,LR,False,10
242,0.945141065830721,0.9478119315465128,0.9397068788815538,0.9327875918669624,0.9478119315465128,dna,1,LR,True,10
243,0.945141065830721,0.9478119315465128,0.9397068788815538,0.9327875918669624,0.9478119315465128,dna,1,LR,False,10
244,0.9482758620689656,0.9452227000053088,0.9395208552006796,0.9345796399367828,0.9452227000053088,dna,2,LR,True,10
245,0.9482758620689656,0.9452227000053088,0.9395208552006796,0.9345796399367828,0.9452227000053088,dna,2,LR,False,10
246,0.962382445141066,0.9600650932887774,0.9589735599379844,0.9579883159348178,0.9600650932887774,dna,3,LR,True,10
247,0.962382445141066,0.9600650932887774,0.9589735599379844,0.9579883159348178,0.9600650932887774,dna,3,LR,False,10
248,0.9498432601880876,0.9484428406933512,0.9408673158636116,0.9343840227236074,0.9484428406933512,dna,4,LR,True,10
249,0.9498432601880876,0.9484428406933512,0.9408673158636116,0.9343840227236074,0.9484428406933512,dna,4,LR,False,10
250,0.9435736677115988,0.9426332861188106,0.9359499202667368,0.9300819042410512,0.9426332861188106,dna,5,LR,True,10
251,0.9357366771159876,0.9330084748443724,0.9260130789666654,0.9200270555348734,0.9330084748443724,dna,5,LR,False,10
252,0.7178538390379279,0.576378413577652,0.3267108167770419,0.5481481481481482,0.2327044025157232,phoneme,0,LR,True,1
253,0.7178538390379279,0.576378413577652,0.3267108167770419,0.5481481481481482,0.2327044025157232,phoneme,0,LR,False,1
254,0.7123034227567068,0.5626568426595578,0.2883295194508009,0.5338983050847458,0.1974921630094044,phoneme,1,LR,True,1
255,0.7123034227567068,0.5626568426595578,0.2883295194508009,0.5338983050847458,0.1974921630094044,phoneme,1,LR,False,1
256,0.7012025901942646,0.557655589123867,0.2774049217002237,0.5344827586206896,0.1873111782477341,phoneme,2,LR,True,1
257,0.7012025901942646,0.557655589123867,0.2774049217002237,0.5344827586206896,0.1873111782477341,phoneme,2,LR,False,1
258,0.7113783533765032,0.5701811098677939,0.3187772925764192,0.5104895104895105,0.2317460317460317,phoneme,3,LR,True,1
259,0.7113783533765032,0.5701811098677939,0.3187772925764192,0.5104895104895105,0.2317460317460317,phoneme,3,LR,False,1
260,0.7086031452358927,0.5555712403538491,0.2657342657342657,0.5327102803738317,0.1770186335403726,phoneme,4,LR,True,1
261,0.7086031452358927,0.5555712403538491,0.2657342657342657,0.5327102803738317,0.1770186335403726,phoneme,4,LR,False,1
262,0.7335800185013877,0.5921158897890826,0.3628318584070796,0.5466666666666666,0.271523178807947,phoneme,5,LR,True,1
263,0.7335800185013877,0.5921158897890826,0.3628318584070796,0.5466666666666666,0.271523178807947,phoneme,5,LR,False,1
264,0.7178538390379279,0.576378413577652,0.3267108167770419,0.5481481481481482,0.2327044025157232,phoneme,0,LR,True,5
265,0.7178538390379279,0.576378413577652,0.3267108167770419,0.5481481481481482,0.2327044025157232,phoneme,0,LR,False,5
266,0.7123034227567068,0.5626568426595578,0.2883295194508009,0.5338983050847458,0.1974921630094044,phoneme,1,LR,True,5
267,0.7123034227567068,0.5626568426595578,0.2883295194508009,0.5338983050847458,0.1974921630094044,phoneme,1,LR,False,5
268,0.7012025901942646,0.557655589123867,0.2774049217002237,0.5344827586206896,0.1873111782477341,phoneme,2,LR,True,5
269,0.7012025901942646,0.557655589123867,0.2774049217002237,0.5344827586206896,0.1873111782477341,phoneme,2,LR,False,5
270,0.7113783533765032,0.5701811098677939,0.3187772925764192,0.5104895104895105,0.2317460317460317,phoneme,3,LR,True,5
271,0.7113783533765032,0.5701811098677939,0.3187772925764192,0.5104895104895105,0.2317460317460317,phoneme,3,LR,False,5
272,0.7086031452358927,0.5555712403538491,0.2657342657342657,0.5327102803738317,0.1770186335403726,phoneme,4,LR,True,5
273,0.7086031452358927,0.5555712403538491,0.2657342657342657,0.5327102803738317,0.1770186335403726,phoneme,4,LR,False,5
274,0.7335800185013877,0.5921158897890826,0.3628318584070796,0.5466666666666666,0.271523178807947,phoneme,5,LR,True,5
275,0.7335800185013877,0.5921158897890826,0.3628318584070796,0.5466666666666666,0.271523178807947,phoneme,5,LR,False,5
276,0.7178538390379279,0.576378413577652,0.3267108167770419,0.5481481481481482,0.2327044025157232,phoneme,0,LR,True,10
277,0.7178538390379279,0.576378413577652,0.3267108167770419,0.5481481481481482,0.2327044025157232,phoneme,0,LR,False,10
278,0.7123034227567068,0.5626568426595578,0.2883295194508009,0.5338983050847458,0.1974921630094044,phoneme,1,LR,True,10
279,0.7123034227567068,0.5626568426595578,0.2883295194508009,0.5338983050847458,0.1974921630094044,phoneme,1,LR,False,10
280,0.7012025901942646,0.557655589123867,0.2774049217002237,0.5344827586206896,0.1873111782477341,phoneme,2,LR,True,10
281,0.7012025901942646,0.557655589123867,0.2774049217002237,0.5344827586206896,0.1873111782477341,phoneme,2,LR,False,10
282,0.7113783533765032,0.5701811098677939,0.3187772925764192,0.5104895104895105,0.2317460317460317,phoneme,3,LR,True,10
283,0.7113783533765032,0.5701811098677939,0.3187772925764192,0.5104895104895105,0.2317460317460317,phoneme,3,LR,False,10
284,0.7086031452358927,0.5555712403538491,0.2657342657342657,0.5327102803738317,0.1770186335403726,phoneme,4,LR,True,10
285,0.7086031452358927,0.5555712403538491,0.2657342657342657,0.5327102803738317,0.1770186335403726,phoneme,4,LR,False,10
286,0.7335800185013877,0.5921158897890826,0.3628318584070796,0.5466666666666666,0.271523178807947,phoneme,5,LR,True,10
287,0.7335800185013877,0.5921158897890826,0.3628318584070796,0.5466666666666666,0.271523178807947,phoneme,5,LR,False,10
288,0.4325,0.4286471935070127,0.3623316481119698,0.423676058641812,0.4286471935070127,mfeat_pixel,0,LR,True,1
289,0.4325,0.4286471935070127,0.3623316481119698,0.423676058641812,0.4286471935070127,mfeat_pixel,0,LR,False,1
290,0.4125,0.4141053932517347,0.3279259690155623,0.3787949036481203,0.4141053932517347,mfeat_pixel,1,LR,True,1
291,0.4125,0.4141053932517347,0.3279259690155623,0.3787949036481203,0.4141053932517347,mfeat_pixel,1,LR,False,1
292,0.42,0.4258557083382798,0.347551496961906,0.4199608013097321,0.4258557083382798,mfeat_pixel,2,LR,True,1
293,0.42,0.4258557083382798,0.347551496961906,0.4199608013097321,0.4258557083382798,mfeat_pixel,2,LR,False,1
294,0.445,0.4426422377441502,0.3735162099585905,0.4438166781818009,0.4426422377441502,mfeat_pixel,3,LR,True,1
295,0.445,0.4426422377441502,0.3735162099585905,0.4438166781818009,0.4426422377441502,mfeat_pixel,3,LR,False,1
296,0.4375,0.4306289418880553,0.3553549675223002,0.4295857073594639,0.4306289418880553,mfeat_pixel,4,LR,True,1
297,0.4375,0.4306289418880553,0.3553549675223002,0.4295857073594639,0.4306289418880553,mfeat_pixel,4,LR,False,1
298,0.395,0.4179947858988556,0.3187353669881646,0.4494211461156149,0.4179947858988556,mfeat_pixel,5,LR,True,1
299,0.395,0.4179947858988556,0.3187353669881646,0.4494211461156149,0.4179947858988556,mfeat_pixel,5,LR,False,1
300,0.5825,0.5791749832198929,0.5581071077063932,0.5930845113851357,0.5791749832198929,mfeat_pixel,0,LR,True,5
301,0.5825,0.5791749832198929,0.5581071077063932,0.5930845113851357,0.5791749832198929,mfeat_pixel,0,LR,False,5
302,0.5825,0.5853963042377677,0.5724728742626816,0.6136995470656711,0.5853963042377677,mfeat_pixel,1,LR,True,5
303,0.5725,0.5777068256946305,0.5557182785961666,0.5789097425063536,0.5777068256946305,mfeat_pixel,1,LR,False,5
304,0.5525,0.5637883255016456,0.5385269395084451,0.599256779597319,0.5637883255016456,mfeat_pixel,2,LR,True,5
305,0.5275,0.5328761230333792,0.4910861507467589,0.5374320968886186,0.5328761230333792,mfeat_pixel,2,LR,False,5
306,0.5825,0.5818488540667552,0.5636213845493182,0.6080844714873752,0.5818488540667552,mfeat_pixel,3,LR,True,5
307,0.565,0.5654488906708659,0.5427256492454445,0.5850367589714961,0.5654488906708659,mfeat_pixel,3,LR,False,5
308,0.56,0.553819068960626,0.5293224081376648,0.5588536820176967,0.553819068960626,mfeat_pixel,4,LR,True,5
309,0.5375,0.5373920210988488,0.5012466061894646,0.5367064075427462,0.5373920210988488,mfeat_pixel,4,LR,False,5
310,0.575,0.5712766986389455,0.5484609053230719,0.593719712471277,0.5712766986389455,mfeat_pixel,5,LR,True,5
311,0.545,0.5191889862346539,0.486938823154306,0.5252757247680371,0.5191889862346539,mfeat_pixel,5,LR,False,5
312,0.7575,0.7584994525627641,0.7539673207724211,0.7589972503824325,0.7584994525627641,mfeat_pixel,0,LR,True,10
313,0.7575,0.7584994525627641,0.7539673207724211,0.7589972503824325,0.7584994525627641,mfeat_pixel,0,LR,False,10
314,0.7775,0.7823502784478393,0.7789140061601929,0.7794058815384098,0.7823502784478393,mfeat_pixel,1,LR,True,10
315,0.795,0.7972769439232853,0.7946549838896176,0.798800623788456,0.7972769439232853,mfeat_pixel,1,LR,False,10
316,0.73,0.7396705677063296,0.7330493432143191,0.7372263388559558,0.7396705677063296,mfeat_pixel,2,LR,True,10
317,0.7225,0.7325385721201537,0.7255974293983214,0.7322209754866716,0.7325385721201537,mfeat_pixel,2,LR,False,10
318,0.7375,0.7392601496373883,0.7345948990760524,0.7353532537860533,0.7392601496373883,mfeat_pixel,3,LR,True,10
319,0.7375,0.7392601496373883,0.7345948990760524,0.7353532537860533,0.7392601496373883,mfeat_pixel,3,LR,False,10
320,0.77,0.766574320962592,0.7595895395275154,0.7690469344169776,0.766574320962592,mfeat_pixel,4,LR,True,10
321,0.8025,0.8031616225498934,0.8007299232461389,0.8016746552426184,0.8031616225498934,mfeat_pixel,4,LR,False,10
322,0.775,0.7585384322271044,0.756966060416189,0.7622519058298762,0.7585384322271044,mfeat_pixel,5,LR,True,10
323,0.8,0.7903105210826515,0.7858151736986936,0.7887393923905552,0.7903105210826515,mfeat_pixel,5,LR,False,10
324,0.5452830188679245,0.5077448167925535,0.0436507936507936,0.7333333333333333,0.0224948875255623,banana,0,LR,True,1
325,0.5471698113207547,0.5127265694669776,0.1208791208791208,0.5789473684210527,0.0674846625766871,banana,0,LR,False,1
326,0.5452830188679245,0.5117943432955456,0.0836501901140684,0.6470588235294118,0.0447154471544715,banana,1,LR,True,1
327,0.5452830188679245,0.5117943432955456,0.0836501901140684,0.6470588235294118,0.0447154471544715,banana,1,LR,False,1
328,0.5575471698113208,0.5083857442348009,0.0329896907216494,1.0,0.0167714884696016,banana,2,LR,True,1
329,0.5575471698113208,0.5083857442348009,0.0329896907216494,1.0,0.0167714884696016,banana,2,LR,False,1
330,0.5264150943396226,0.4767760548142805,0.0669144981412639,0.2647058823529412,0.0382978723404255,banana,3,LR,True,1
331,0.5264150943396226,0.4767760548142805,0.0669144981412639,0.2647058823529412,0.0382978723404255,banana,3,LR,False,1
332,0.5641509433962264,0.5090032073136854,0.0571428571428571,0.6666666666666666,0.0298507462686567,banana,4,LR,True,1
333,0.5641509433962264,0.5090032073136854,0.0571428571428571,0.6666666666666666,0.0298507462686567,banana,4,LR,False,1
334,0.5528301886792453,0.5103305785123967,0.0404858299595141,1.0,0.0206611570247933,banana,5,LR,True,1
335,0.5528301886792453,0.5103305785123967,0.0404858299595141,1.0,0.0206611570247933,banana,5,LR,False,1
336,0.5452830188679245,0.5077448167925535,0.0436507936507936,0.7333333333333333,0.0224948875255623,banana,0,LR,True,5
337,0.5471698113207547,0.5127265694669776,0.1208791208791208,0.5789473684210527,0.0674846625766871,banana,0,LR,False,5
338,0.5452830188679245,0.5117943432955456,0.0836501901140684,0.6470588235294118,0.0447154471544715,banana,1,LR,True,5
339,0.5452830188679245,0.5117943432955456,0.0836501901140684,0.6470588235294118,0.0447154471544715,banana,1,LR,False,5
340,0.5575471698113208,0.5083857442348009,0.0329896907216494,1.0,0.0167714884696016,banana,2,LR,True,5
341,0.5575471698113208,0.5083857442348009,0.0329896907216494,1.0,0.0167714884696016,banana,2,LR,False,5
342,0.5264150943396226,0.4767760548142805,0.0669144981412639,0.2647058823529412,0.0382978723404255,banana,3,LR,True,5
343,0.5264150943396226,0.4767760548142805,0.0669144981412639,0.2647058823529412,0.0382978723404255,banana,3,LR,False,5
344,0.5641509433962264,0.5090032073136854,0.0571428571428571,0.6666666666666666,0.0298507462686567,banana,4,LR,True,5
345,0.5641509433962264,0.5090032073136854,0.0571428571428571,0.6666666666666666,0.0298507462686567,banana,4,LR,False,5
346,0.5528301886792453,0.5103305785123967,0.0404858299595141,1.0,0.0206611570247933,banana,5,LR,True,5
347,0.5528301886792453,0.5103305785123967,0.0404858299595141,1.0,0.0206611570247933,banana,5,LR,False,5
348,0.5452830188679245,0.5077448167925535,0.0436507936507936,0.7333333333333333,0.0224948875255623,banana,0,LR,True,10
349,0.5471698113207547,0.5127265694669776,0.1208791208791208,0.5789473684210527,0.0674846625766871,banana,0,LR,False,10
350,0.5452830188679245,0.5117943432955456,0.0836501901140684,0.6470588235294118,0.0447154471544715,banana,1,LR,True,10
351,0.5452830188679245,0.5117943432955456,0.0836501901140684,0.6470588235294118,0.0447154471544715,banana,1,LR,False,10
352,0.5575471698113208,0.5083857442348009,0.0329896907216494,1.0,0.0167714884696016,banana,2,LR,True,10
353,0.5575471698113208,0.5083857442348009,0.0329896907216494,1.0,0.0167714884696016,banana,2,LR,False,10
354,0.5264150943396226,0.4767760548142805,0.0669144981412639,0.2647058823529412,0.0382978723404255,banana,3,LR,True,10
355,0.5264150943396226,0.4767760548142805,0.0669144981412639,0.2647058823529412,0.0382978723404255,banana,3,LR,False,10
356,0.5641509433962264,0.5090032073136854,0.0571428571428571,0.6666666666666666,0.0298507462686567,banana,4,LR,True,10
357,0.5641509433962264,0.5090032073136854,0.0571428571428571,0.6666666666666666,0.0298507462686567,banana,4,LR,False,10
358,0.5528301886792453,0.5103305785123967,0.0404858299595141,1.0,0.0206611570247933,banana,5,LR,True,10
359,0.5528301886792453,0.5103305785123967,0.0404858299595141,1.0,0.0206611570247933,banana,5,LR,False,10
360,0.5975,0.5982929833276037,0.5927864411284858,0.5952586916092791,0.5982929833276037,mfeat_factors,0,LR,True,1
361,0.5975,0.5982929833276037,0.5927864411284858,0.5952586916092791,0.5982929833276037,mfeat_factors,0,LR,False,1
362,0.6075,0.6104845290211144,0.6000328599376278,0.5989012469458936,0.6104845290211144,mfeat_factors,1,LR,True,1
363,0.6075,0.6104845290211144,0.6000328599376278,0.5989012469458936,0.6104845290211144,mfeat_factors,1,LR,False,1
364,0.63,0.6221134494628455,0.619054759811145,0.6216288337656182,0.6221134494628455,mfeat_factors,2,LR,True,1
365,0.57,0.5606250861635089,0.5314086467770883,0.5189448413511376,0.5606250861635089,mfeat_factors,2,LR,False,1
366,0.6075,0.6029249770331292,0.5979323624714421,0.5953485854400489,0.6029249770331292,mfeat_factors,3,LR,True,1
367,0.6075,0.6029249770331292,0.5979323624714421,0.5953485854400489,0.6029249770331292,mfeat_factors,3,LR,False,1
368,0.57,0.5697196711296547,0.5646511890634549,0.5639991065138377,0.5697196711296547,mfeat_factors,4,LR,True,1
369,0.57,0.5697196711296547,0.5646511890634549,0.5639991065138377,0.5697196711296547,mfeat_factors,4,LR,False,1
370,0.5625,0.5631680181950249,0.5459684823790794,0.5433436259782649,0.5631680181950249,mfeat_factors,5,LR,True,1
371,0.5625,0.5631680181950249,0.5459684823790794,0.5433436259782649,0.5631680181950249,mfeat_factors,5,LR,False,1
372,0.8625,0.8618226874111032,0.8619744402142026,0.8638467540905973,0.8618226874111032,mfeat_factors,0,LR,True,5
373,0.8675,0.8679448444078733,0.8672376195794852,0.8683299780690541,0.8679448444078733,mfeat_factors,0,LR,False,5
374,0.8625,0.8632813663301467,0.8614512386193551,0.8618573228939083,0.8632813663301467,mfeat_factors,1,LR,True,5
375,0.87,0.8713125018612823,0.8698643470198476,0.869716724946447,0.8713125018612823,mfeat_factors,1,LR,False,5
376,0.85,0.8441504899653747,0.8444041160638474,0.8460268088403987,0.8441504899653747,mfeat_factors,2,LR,True,5
377,0.85,0.8441504899653747,0.8444041160638474,0.8460268088403987,0.8441504899653747,mfeat_factors,2,LR,False,5
378,0.8725,0.8673905062803534,0.8679293813031078,0.8712186057578352,0.8673905062803534,mfeat_factors,3,LR,True,5
379,0.8725,0.8673905062803534,0.8679293813031078,0.8712186057578352,0.8673905062803534,mfeat_factors,3,LR,False,5
380,0.8875,0.8863185193830183,0.8858056843707672,0.8883833573461233,0.8863185193830183,mfeat_factors,4,LR,True,5
381,0.8875,0.8863185193830183,0.8858056843707672,0.8883833573461233,0.8863185193830183,mfeat_factors,4,LR,False,5
382,0.89,0.88813295139261,0.8866605656338351,0.8867517475458653,0.88813295139261,mfeat_factors,5,LR,True,5
383,0.8925,0.8910934534228796,0.8907932975008208,0.8917372617898348,0.8910934534228796,mfeat_factors,5,LR,False,5
384,0.9225,0.9230396372111274,0.9231460091783548,0.9255071629836138,0.9230396372111274,mfeat_factors,0,LR,True,10
385,0.9275,0.9289272785449928,0.9293282706241368,0.9316823654345974,0.9289272785449928,mfeat_factors,0,LR,False,10
386,0.92,0.9209615384615384,0.9201811572609208,0.920416826028,0.9209615384615384,mfeat_factors,1,LR,True,10
387,0.92,0.9209615384615384,0.9201811572609208,0.920416826028,0.9209615384615384,mfeat_factors,1,LR,False,10
388,0.9225,0.9215228773821984,0.9200850350810564,0.9197584506602692,0.9215228773821984,mfeat_factors,2,LR,True,10
389,0.9225,0.9215228773821984,0.9200850350810564,0.9197584506602692,0.9215228773821984,mfeat_factors,2,LR,False,10
390,0.9425,0.9402462330720214,0.9412318850535936,0.9432961565771568,0.9402462330720214,mfeat_factors,3,LR,True,10
391,0.9425,0.9402462330720214,0.9412318850535936,0.9432961565771568,0.9402462330720214,mfeat_factors,3,LR,False,10
392,0.945,0.9424212985345974,0.9425614654366248,0.944816537390908,0.9424212985345974,mfeat_factors,4,LR,True,10
393,0.945,0.9424212985345974,0.9425614654366248,0.944816537390908,0.9424212985345974,mfeat_factors,4,LR,False,10
394,0.9325,0.9312626876957336,0.9306373280501352,0.9305504520768484,0.9312626876957336,mfeat_factors,5,LR,True,10
395,0.935,0.9360252399409376,0.9315570659054904,0.9299712203064926,0.9360252399409376,mfeat_factors,5,LR,False,10
396,0.7035830618892508,0.6721878730818135,0.5767441860465116,0.7099236641221374,0.4856396866840731,spambase,0,LR,True,1
397,0.7035830618892508,0.6721878730818135,0.5767441860465116,0.7099236641221374,0.4856396866840731,spambase,0,LR,False,1
398,0.7198697068403909,0.6633291614518148,0.532608695652174,0.7538461538461538,0.4117647058823529,spambase,1,LR,True,1
399,0.7198697068403909,0.6633291614518148,0.532608695652174,0.7538461538461538,0.4117647058823529,spambase,1,LR,False,1
400,0.7057546145494028,0.6635443099746242,0.5460636515912898,0.7375565610859729,0.4335106382978723,spambase,2,LR,True,1
401,0.7057546145494028,0.6635443099746242,0.5460636515912898,0.7375565610859729,0.4335106382978723,spambase,2,LR,False,1
402,0.7111834961997828,0.6564617918771147,0.525,0.7277227722772277,0.4106145251396648,spambase,3,LR,True,1
403,0.7111834961997828,0.6564617918771147,0.525,0.7277227722772277,0.4106145251396648,spambase,3,LR,False,1
404,0.7122692725298588,0.6666377541410997,0.5546218487394957,0.6991525423728814,0.4596100278551532,spambase,4,LR,True,1
405,0.7122692725298588,0.6666377541410997,0.5546218487394957,0.6991525423728814,0.4596100278551532,spambase,4,LR,False,1
406,0.7155266015200868,0.6610982658959538,0.5387323943661971,0.6891891891891891,0.4421965317919075,spambase,5,LR,True,1
407,0.7155266015200868,0.6610982658959538,0.5387323943661971,0.6891891891891891,0.4421965317919075,spambase,5,LR,False,1
408,0.7926167209554832,0.7641928814776708,0.7047913446676971,0.8636363636363636,0.5953002610966057,spambase,0,LR,True,5
409,0.7926167209554832,0.7641928814776708,0.7047913446676971,0.8636363636363636,0.5953002610966057,spambase,0,LR,False,5
410,0.8393051031487514,0.8024837594612313,0.7549668874172185,0.9230769230769232,0.6386554621848739,spambase,1,LR,True,5
411,0.8078175895765473,0.7659797961737886,0.700507614213198,0.8846153846153846,0.5798319327731093,spambase,1,LR,False,5
412,0.8099891422366993,0.7792455592426313,0.7244094488188977,0.888030888030888,0.6117021276595744,spambase,2,LR,True,5
413,0.8002171552660152,0.7664527620534843,0.7041800643086817,0.8902439024390244,0.5824468085106383,spambase,2,LR,False,5
414,0.8056460369163952,0.7632222630163629,0.6960950764006791,0.8874458874458875,0.5726256983240223,spambase,3,LR,True,5
415,0.8056460369163952,0.7632222630163629,0.6960950764006791,0.8874458874458875,0.5726256983240223,spambase,3,LR,False,5
416,0.7969598262757872,0.7616897471227907,0.6978998384491116,0.8307692307692308,0.6016713091922006,spambase,4,LR,True,5
417,0.8175895765472313,0.7916736882800186,0.7423312883435583,0.825938566552901,0.6740947075208914,spambase,4,LR,False,5
418,0.8132464712269273,0.7715883387785876,0.7084745762711864,0.8565573770491803,0.6040462427745664,spambase,5,LR,True,5
419,0.8002171552660152,0.760578034682081,0.6933333333333334,0.8188976377952756,0.6011560693641619,spambase,5,LR,False,5
420,0.8382193268186754,0.817142593689033,0.780559646539028,0.8952702702702703,0.6919060052219321,spambase,0,LR,True,10
421,0.8306188925081434,0.8076280974890078,0.7671641791044777,0.8954703832752613,0.6710182767624021,spambase,0,LR,False,10
422,0.8686210640608035,0.8413269563144407,0.8094488188976378,0.9244604316546764,0.7198879551820728,spambase,1,LR,True,10
423,0.8686210640608035,0.8402988855116515,0.8082408874801901,0.9306569343065694,0.7142857142857143,spambase,1,LR,False,10
424,0.8501628664495114,0.8259735506539138,0.7909090909090909,0.9190140845070424,0.6941489361702128,spambase,2,LR,True,10
425,0.8610206297502715,0.8392714229943392,0.808955223880597,0.9217687074829932,0.7207446808510638,spambase,2,LR,False,10
426,0.8403908794788274,0.8099491947567401,0.766295707472178,0.8892988929889298,0.6731843575418994,spambase,3,LR,True,10
427,0.8360477741585234,0.8033455054228643,0.756843800322061,0.8935361216730038,0.6564245810055865,spambase,3,LR,False,10
428,0.8436482084690554,0.8160444691164663,0.775,0.8825622775800712,0.6908077994428969,spambase,4,LR,True,10
429,0.8642779587404995,0.8440160984942356,0.81203007518797,0.8823529411764706,0.7520891364902507,spambase,4,LR,False,10
430,0.8610206297502715,0.8351721538074893,0.7981072555205048,0.8784722222222222,0.7312138728323699,spambase,5,LR,True,10
431,0.8610206297502715,0.8351721538074893,0.7981072555205048,0.8784722222222222,0.7312138728323699,spambase,5,LR,False,10
432,0.51440329218107,0.5,0.6793478260869565,0.51440329218107,1.0,Hill_Valley_with_noise,0,LR,True,1
433,0.51440329218107,0.5,0.6793478260869565,0.51440329218107,1.0,Hill_Valley_with_noise,0,LR,False,1
434,0.51440329218107,0.5,0.6793478260869565,0.51440329218107,1.0,Hill_Valley_with_noise,1,LR,True,1
435,0.51440329218107,0.5,0.6793478260869565,0.51440329218107,1.0,Hill_Valley_with_noise,1,LR,False,1
436,0.48559670781893,0.5,0.6537396121883656,0.48559670781893,1.0,Hill_Valley_with_noise,2,LR,True,1
437,0.48559670781893,0.5,0.6537396121883656,0.48559670781893,1.0,Hill_Valley_with_noise,2,LR,False,1
438,0.4979423868312757,0.5,0.6648351648351648,0.4979423868312757,1.0,Hill_Valley_with_noise,3,LR,True,1
439,0.4979423868312757,0.5,0.6648351648351648,0.4979423868312757,1.0,Hill_Valley_with_noise,3,LR,False,1
